249,215,316,,,,Y,N,Y,,,,MU ,Management Unit,Quad City Cleaning,Southwest,Southwest,OTH,Team 2,SP,ATM,MKT,INT                                ,INT                                ,DI                                 ,Crosstracks Car Wash,Rancho Murieta,95683,,N,T
250,327,68,,,,Y,Y,Y,,,,JV ,Joint Venture,Childress Child Day Care,Southwest,Southwest,OTH,Team 2,LP,ATM,MKT,EXT                                ,INT                                ,MO                                 ,K L Consulting,Santa Cruz,95062,,Y,T
251,407,481,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Pac Builders,Southwest,Southwest,OTH,Team 4,SP,G-3,MKT,INT                                ,BRN                                ,MO                                 ,Hart Corporation,Thousand Oaks,91362,,Y,T
252,14,305,,,,N,Y,Y,,,,JV ,Joint Venture,Brand Y Creative Services,Southeast,Southeast,TEL,Team 1,LP,ATM,SLS,INT                                ,BRN                                ,NTWK                               ,Froggys Gourmet Catering,Knoxville,37902,,N,T
253,481,488,,,,N,N,N,,,,JV ,Joint Venture,Nel Video Productions,Southwest,Southwest,FLD,Team 2,SP,G-1,SLS,EXT                                ,SCH                                ,NATL                               ,Air India,La Jolla,92037,,N,T
254,63,165,,,,N,N,N,,,,WOS,Wholly Owned Subsidiary,Gourmet the Frog,Southeast,Southeast,FLD,Team 2,COR,G-2,MKT,EXT                                ,DIR                                ,NTWK                               ,Mail Boxes Et. Al.,Gainsville,30503,,Y,T
255,113,305,,,,Y,Y,N,,,,MU ,Management Unit,First National Bank of Ottowa,Midwest,Midwest,TEL,Team 5,COR,G-4,MKT,EXT                                ,CCE                                ,NTWK                               ,Dean Grant Buick and Crysler,Northbrook,60062,,Y,T
256,308,18,,,,Y,Y,N,,,,WOS,Wholly Owned Subsidiary,Moveit Motorcycle Service,Southwest,Southwest,OTH,Team 3,SP,G-3,SLS,INT                                ,DIR                                ,DI                                 ,Lee Stairworks and Carpentry,Houston,77251,,Y,T
257,183,252,,,,Y,N,Y,,,,JV ,Joint Venture,Lee Stairworks and Carpentry,Southwest,Southwest,FLD,Team 1,LP,G-4,MKT,INT                                ,CCE                                ,DI                                 ,Michael Montgomery Hair Salon,Glendale,91203,,Y,T
258,472,329,,,,Y,Y,Y,,,,MU ,Management Unit,Mergenthaler Inc.,Southwest,Southwest,OTH,Team 2,LP,G-5,MKT,INT                                ,SCH                                ,MO                                 ,Pac Builders,Gardena,90248,,Y,T
259,454,261,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Pasifico Inc.,Southeast,Southeast,FLD,Team 5,LP,G-2,SLS,INT                                ,INV                                ,DI                                 ,Smith Communications Inc.,Lexington,40508,,Y,T
260,375,347,,,,N,N,Y,,,,JV ,Joint Venture,Eva Galler Galleries Inc.,Southwest,Southwest,TEL,Team 3,SP,G-3,MKT,INT                                ,BRN                                ,NATL                               ,DBN Bank,Fremont,94537,,Y,T
261,251,205,,,,N,Y,Y,,,,WOS,Wholly Owned Subsidiary,Innman Paint and Glass,Midwest,Midwest,OTH,Team 1,LP,G-3,SLS,INT                                ,INT                                ,NATL                               ,P K M Packaging Supply,Saint Joseph,64507,,Y,T
262,77,126,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Cosmo Skin Care Center,Northeast,Northeast,FLD,Team 2,COR,G-1,SLS,EXT                                ,INV                                ,NTWK                               ,Myles Building Consultants,Newtonville,2160,,N,T
263,54,423,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Marks,Northeast,Northeast,TEL,Team 2,SP,G-1,MKT,EXT                                ,CCE                                ,DI                                 ,Palmer Golf Supplies,Bridgeport,6604,,Y,T
264,215,342,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Meonits & Mogogni Inc.,Southwest,Southwest,FLD,Team 1,COR,ATM,SLS,INT                                ,INT                                ,MO                                 ,Marcy Elaine Bakery,Los Angeles,90015,,Y,T
265,296,493,,,,N,Y,N,,,,MU ,Management Unit,Highland Lanes,Southwest,Southwest,TEL,Team 1,COR,ATM,SLS,INT                                ,CCE                                ,MO                                 ,Ernies Foreign Car Service,San Ysidro,92143,,Y,T
266,389,79,,,,N,N,Y,,,,MU ,Management Unit,Glenn Oaks Office Supplies,Northeast,Northeast,OTH,Team 4,LP,G-1,SLS,EXT                                ,BRN                                ,NATL                               ,MedicServe Medical Supply,Warren,7060,,N,T
267,27,288,,,,N,Y,Y,,,,JV ,Joint Venture,Truck-X Muffler Repair,Northwest,Northwest,OTH,Team 3,COR,G-4,MKT,INT                                ,DIR                                ,DI                                 ,John G. Hartling Ltd.,Pocatello,83209,,N,T
268,500,197,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Meonits & Mogogni Inc.,Southwest,Southwest,OTH,Team 3,COR,G-3,SLS,EXT                                ,SCH                                ,NTWK                               ,Highland Lanes,Denver,80202,,Y,T
269,181,299,,,,Y,N,Y,,,,JV ,Joint Venture,DBN Bank,Northeast,Northeast,TEL,Team 4,SP,G-4,SLS,INT                                ,INV                                ,DI                                 ,Glenwood Credit Union,Saratoga Sprin,12866,,Y,T
270,434,47,,,,N,N,N,,,,WOS,Wholly Owned Subsidiary,Smith Communications Inc.,Northeast,Northeast,OTH,Team 5,LP,ATM,SLS,INT                                ,INV                                ,NTWK                               ,Gourmet the Frog,Greensburg,15601,,Y,T
271,388,311,,,,Y,Y,N,,,,MU ,Management Unit,Chands CPA,Southwest,Southwest,TEL,Team 5,COR,G-3,MKT,INT                                ,CCE                                ,DI                                 ,Pac Builders,Fremont,94539,,Y,T
272,25,338,,,,N,Y,N,,,,MU ,Management Unit,Nitelites Party Rental,Midwest,Midwest,OTH,Team 5,COR,G-5,SLS,EXT                                ,CCE                                ,MO                                 ,Elm Place Business Supplies,Hinsdale,60521,,Y,T
273,280,250,,,,Y,N,Y,,,,MU ,Management Unit,Brand Y Creative Services,Midwest,Midwest,OTH,Team 3,COR,G-1,MKT,INT                                ,INV                                ,NATL                               ,Energy Source Diet Centers,Oak Lawn,60453,,N,T
274,407,311,,,,Y,Y,N,,,,WOS,Wholly Owned Subsidiary,Acturial Enterprises Ltd.,Southeast,Southeast,FLD,Team 2,LP,G-3,MKT,EXT                                ,SCH                                ,NATL                               ,Highland Woods City Hall,Miami,33169,,N,T
275,54,20,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Lidhal design Corp.,Southeast,Southeast,OTH,Team 2,COR,ATM,SLS,EXT                                ,SCH                                ,MO                                 ,Pasifico Inc.,Tuscaloosa,35402,,Y,T
276,125,217,,,,Y,N,N,,,,JV ,Joint Venture,First National Bank of Ottowa,Southwest,Southwest,TEL,Team 1,COR,G-2,SLS,EXT                                ,INT                                ,MO                                 ,PGS Associates,Cupertino,95014,,N,T
277,255,366,,,,Y,Y,Y,,,,WOS,Wholly Owned Subsidiary,Truck-X Muffler Repair,Northeast,Northeast,OTH,Team 1,SP,G-3,SLS,EXT                                ,BRN                                ,NATL                               ,Percy Photography,Waterbury,6721,,N,T
278,461,444,,,,Y,N,N,,,,MU ,Management Unit,Cotton Thumb Ltd.,Southwest,Southwest,OTH,Team 4,LP,G-5,MKT,INT                                ,SCH                                ,DI                                 ,Ampro Office Team Ltd.,Sun City,85372,,Y,T
279,359,470,,,,N,Y,N,,,,JV ,Joint Venture,John G. Hartling Ltd.,Northeast,Northeast,FLD,Team 1,LP,ATM,MKT,EXT                                ,INT                                ,DI                                 ,MedicServe Medical Supply,Bridgeton,8302,,Y,T
280,215,21,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,North Shore Appliance Service,Southwest,Southwest,FLD,Team 1,COR,G-2,SLS,EXT                                ,INT                                ,MO                                 ,Mac Computer Warehouse,La Crescenta,91214,,N,T
281,430,458,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Portugal,Midwest,Midwest,OTH,Team 5,LP,G-3,MKT,EXT                                ,INT                                ,MO                                 ,Dean Barnett Furniture Repair,Edwardsville,62026,,Y,T
282,399,288,,,,Y,Y,N,,,,WOS,Wholly Owned Subsidiary,Myles Building Consultants,Midwest,Midwest,FLD,Team 1,SP,G-1,MKT,EXT                                ,SCH                                ,DI                                 ,Elm Place Business Supplies,Chicago,60605,,N,T
283,297,55,,,,N,Y,Y,,,,MU ,Management Unit,Keyth Contracting and Repair,Northeast,Northeast,TEL,Team 2,LP,G-3,SLS,INT                                ,CCE                                ,MO                                 ,P K M Packaging Supply,Southport,6490,,N,T
284,332,250,,,,N,Y,N,,,,JV ,Joint Venture,Jay's Cabinet Company,Southwest,Southwest,TEL,Team 3,LP,G-5,SLS,INT                                ,INV                                ,NATL                               ,Morgan Construction Co,Santa Barbara,93109,,Y,T
285,85,111,,,,Y,Y,N,,,,JV ,Joint Venture,Air France,Northeast,Northeast,FLD,Team 3,COR,G-2,SLS,EXT                                ,INT                                ,MO                                 ,Air Indonesia,New Britain,6052,,N,T
286,286,118,,,,Y,Y,N,,,,WOS,Wholly Owned Subsidiary,Dean Grant Buick and Crysler,Northeast,Northeast,OTH,Team 2,LP,ATM,MKT,INT                                ,INV                                ,NTWK                               ,Lennox Air Pollution Control,Shaftsbury,5262,,N,T
287,455,440,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Nel Video Productions,Southeast,Southeast,OTH,Team 4,COR,G-1,MKT,INT                                ,INV                                ,NATL                               ,Pasifico Inc.,Jonesboro,72403,,N,T
288,318,368,,,,Y,N,Y,,,,MU ,Management Unit,Keyth Contracting and Repair,Southeast,Southeast,TEL,Team 4,SP,G-4,SLS,INT                                ,BRN                                ,NATL                               ,Smith Communications Inc.,Marietta,30061,,N,T
289,250,132,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Highland Lanes,Southwest,Southwest,OTH,Team 2,SP,ATM,MKT,EXT                                ,INV                                ,DI                                 ,American Deli Workers Union,Simi Valley,93093,,Y,T
290,250,331,,,,Y,Y,Y,,,,JV ,Joint Venture,Chicagoland Cleaners,Southwest,Southwest,OTH,Team 2,COR,G-2,MKT,EXT                                ,INT                                ,NTWK                               ,Funnyface Amusement Games,Houston,77002,,Y,T
291,316,134,,,,N,N,N,,,,WOS,Wholly Owned Subsidiary,Lee Stairworks and Carpentry,Southwest,Southwest,TEL,Team 1,SP,G-5,MKT,INT                                ,CCE                                ,NTWK                               ,Eva Galler Galleries Inc.,Orinda,94563,,Y,T
292,44,479,,,,Y,N,N,,,,JV ,Joint Venture,Resnick DDS,Northwest,Northwest,FLD,Team 5,SP,G-2,MKT,INT                                ,CCE                                ,NATL                               ,Nitelites Party Rental,Portland,97205,,N,T
293,333,122,,,,Y,Y,Y,,,,WOS,Wholly Owned Subsidiary,Palmer Golf Supplies,Southwest,Southwest,TEL,Team 5,SP,G-2,SLS,INT                                ,CCE                                ,DI                                 ,Garfield Appliance Service,Nevada City,95959,,Y,T
294,469,220,,,,N,N,N,,,,JV ,Joint Venture,Parkway Auto Body,Midwest,Midwest,TEL,Team 2,COR,G-1,MKT,INT                                ,SCH                                ,NTWK                               ,Lambert & Locke Legal Services,Kankakee,60901,,N,T
295,408,462,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Energy Source Diet Centers,Northeast,Northeast,OTH,Team 4,SP,G-3,SLS,EXT                                ,SCH                                ,NATL                               ,Moveit Motorcycle Service,Lansdowne,19050,,N,T
296,311,224,,,,Y,N,N,,,,JV ,Joint Venture,Libra & Sons,Southeast,Southeast,OTH,Team 4,COR,G-5,SLS,EXT                                ,BRN                                ,NATL                               ,Happ Aluminum Siding Co.,Fayetteville,28305,,Y,T
297,149,45,,,,N,N,Y,,,,MU ,Management Unit,Crosstracks Car Wash,Southeast,Southeast,TEL,Team 2,COR,G-4,MKT,EXT                                ,BRN                                ,DI                                 ,Marcy Elaine Bakery,Little Rock,72217,,N,T
298,145,176,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Ernies Foreign Car Service,Midwest,Midwest,OTH,Team 1,SP,ATM,SLS,EXT                                ,CCE                                ,NTWK                               ,Dean Barnett Furniture Repair,Elkhart,46515,,Y,T
299,493,458,,,,Y,Y,N,,,,JV ,Joint Venture,Smith Communications Inc.,Northeast,Northeast,OTH,Team 2,COR,G-4,SLS,INT                                ,BRN                                ,NATL                               ,Lake Shore Beaches,Waterbury,6721,,N,T
300,316,369,,,,Y,N,N,,,,JV ,Joint Venture,Woodworks Co.,Northeast,Northeast,OTH,Team 2,COR,G-3,MKT,INT                                ,DIR                                ,DI                                 ,Arthur M. Feildberg Galleries,Hershey,17033,,Y,T
301,189,448,,,,Y,N,N,,,,MU ,Management Unit,Caranisco Homes,Northeast,Northeast,OTH,Team 3,LP,G-4,SLS,INT                                ,BRN                                ,MO                                 ,Yale Remins Temp Agency,Williamsville,14221,,N,T
302,436,392,,,,Y,Y,N,,,,WOS,Wholly Owned Subsidiary,Facelift Kitchen and Bath,Southwest,Southwest,TEL,Team 2,LP,G-2,SLS,INT                                ,BRN                                ,MO                                 ,Woodworks Co.,Bakersfield,93301,,Y,T
303,244,446,,,,N,N,N,,,,JV ,Joint Venture,Ampro Office Team Ltd.,Midwest,Midwest,OTH,Team 2,SP,G-3,SLS,EXT                                ,BRN                                ,NTWK                               ,Jay's Cabinet Company,Holland,49423,,N,T
304,326,264,,,,Y,Y,Y,,,,MU ,Management Unit,Dapper's Antiques,Southeast,Southeast,OTH,Team 4,SP,G-1,SLS,EXT                                ,DIR                                ,MO                                 ,Nitelites Party Rental,Fort Walton Be,32549,,N,T
305,201,213,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Chands CPA,Midwest,Midwest,FLD,Team 3,LP,G-4,SLS,INT                                ,DIR                                ,DI                                 ,Air India,St. Louis,63130,,Y,T
306,159,389,,,,N,Y,N,,,,MU ,Management Unit,Myles Building Consultants,Southwest,Southwest,TEL,Team 4,SP,G-2,MKT,EXT                                ,BRN                                ,NTWK                               ,Schnitzer Denist College,Sun City,85372,,Y,T
307,123,314,,,,Y,Y,N,,,,JV ,Joint Venture,Helium Supply Company,Midwest,Midwest,TEL,Team 3,SP,G-5,MKT,EXT                                ,DIR                                ,NATL                               ,Cotton Thumb Ltd.,Danville,61832,,N,T
308,452,154,,,,Y,Y,Y,,,,JV ,Joint Venture,Ernies Foreign Car Service,Northwest,Northwest,FLD,Team 3,LP,G-3,MKT,EXT                                ,CCE                                ,NTWK                               ,John G. Hartling Ltd.,Kalispell,59903,,N,T
309,411,490,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Lake Shore Beaches,Midwest,Midwest,OTH,Team 4,LP,G-3,SLS,EXT                                ,INV                                ,NTWK                               ,Bako Delicatessen,Topeka,66601,,Y,T
310,234,462,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Hi-Land Art & Frame,Southeast,Southeast,FLD,Team 2,SP,G-4,MKT,EXT                                ,BRN                                ,NTWK                               ,Ampro Office Team Ltd.,Cocoa,32924,,Y,T
311,406,258,,,,N,N,Y,,,,JV ,Joint Venture,Facelift Kitchen and Bath,Northeast,Northeast,TEL,Team 1,COR,G-4,SLS,INT                                ,INT                                ,NATL                               ,Garfield Appliance Service,Newtonville,2160,,N,T
312,163,16,,,,N,Y,N,,,,JV ,Joint Venture,George Lee Antiques,Northwest,Northwest,OTH,Team 1,LP,G-3,SLS,EXT                                ,BRN                                ,DI                                 ,Childress Child Day Care,Tacoma,98447,,Y,T
313,466,193,,,,Y,N,Y,,,,MU ,Management Unit,MedicServe Medical Supply,Alaska,Alaska,OTH,Team 1,SP,G-1,MKT,EXT                                ,DIR                                ,MO                                 ,Lennox Air Pollution Control,Fairbanks,99708,,N,T
314,172,344,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Bako Delicatessen,Northeast,Northeast,TEL,Team 3,SP,G-2,SLS,EXT                                ,INV                                ,NATL                               ,Lennox Air Pollution Control,Meriden,6450,,Y,T
315,62,11,,,,N,Y,N,,,,MU ,Management Unit,Jay's Cabinet Company,Southwest,Southwest,OTH,Team 4,LP,G-4,SLS,EXT                                ,INT                                ,NTWK                               ,Acturial Enterprises Ltd.,Eureka,95502,,Y,T
316,426,398,,,,Y,N,N,,,,MU ,Management Unit,Keyth Contracting and Repair,Southeast,Southeast,FLD,Team 1,COR,G-3,MKT,INT                                ,CCE                                ,MO                                 ,Nyman Interior Design,Greensboro,27420,,N,T
317,425,208,,,,N,Y,Y,,,,WOS,Wholly Owned Subsidiary,Air France,Northeast,Northeast,TEL,Team 1,SP,G-5,SLS,EXT                                ,CCE                                ,NATL                               ,Woodworks Co.,Binghamton,13902,,N,T
318,96,203,,,,Y,Y,Y,,,,MU ,Management Unit,Innman Paint and Glass,Northeast,Northeast,OTH,Team 1,LP,G-2,SLS,EXT                                ,BRN                                ,NTWK                               ,Palmer Golf Supplies,New Canaan,6840,,Y,T
319,435,310,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Parkway Auto Body,Southwest,Southwest,OTH,Team 4,SP,G-3,SLS,INT                                ,DIR                                ,MO                                 ,Smith Communications Inc.,Tucson,85701,,N,T
320,123,451,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Parkway Auto Body,Midwest,Midwest,FLD,Team 4,LP,G-5,MKT,INT                                ,DIR                                ,NATL                               ,Ernies Foreign Car Service,St. Charles,60174,,Y,T
321,375,196,,,,Y,N,Y,,,,JV ,Joint Venture,Truck-X Muffler Repair,Midwest,Midwest,TEL,Team 1,SP,G-5,MKT,INT                                ,SCH                                ,NATL                               ,Ernies Foreign Car Service,Bloomington,47405,,Y,T
322,81,264,,,,Y,Y,Y,,,,JV ,Joint Venture,Nel Video Productions,Northeast,Northeast,OTH,Team 5,SP,G-4,SLS,INT                                ,CCE                                ,NTWK                               ,Gourmet the Frog,Syracuse,13202,,N,T
323,440,136,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Arthur M. Feildberg Galleries,Northeast,Northeast,OTH,Team 4,LP,G-1,SLS,EXT                                ,CCE                                ,MO                                 ,Gourmet the Frog,Newark,7102,,N,T
324,120,111,,,,Y,Y,Y,,,,WOS,Wholly Owned Subsidiary,Acturial Enterprises Ltd.,Southeast,Southeast,TEL,Team 3,LP,G-3,MKT,EXT                                ,DIR                                ,NATL                               ,Mail Boxes Et. Al.,Tucker,30085,,N,T
325,499,138,,,,Y,Y,Y,,,,WOS,Wholly Owned Subsidiary,Portugal,Southwest,Southwest,TEL,Team 3,SP,G-5,MKT,INT                                ,INV                                ,DI                                 ,Innman Paint and Glass,Los Angeles,90064,,N,T
326,313,158,,,,N,N,Y,,,,MU ,Management Unit,Marcy Elaine Bakery,Midwest,Midwest,TEL,Team 2,LP,G-1,SLS,INT                                ,CCE                                ,NATL                               ,Chicagoland Cleaners,Godfrey,62036,,N,T
327,213,474,,,,N,Y,Y,,,,WOS,Wholly Owned Subsidiary,Schnitzer Denist College,Midwest,Midwest,FLD,Team 3,SP,G-4,SLS,EXT                                ,BRN                                ,MO                                 ,Energy Source Diet Centers,Minneapolis,55403,,Y,T
328,148,133,,,,N,N,Y,,,,JV ,Joint Venture,Got It All Electronics Supply,Southwest,Southwest,FLD,Team 5,LP,G-2,SLS,INT                                ,DIR                                ,DI                                 ,Dapper's Antiques,El Centro,92244,,N,T
329,180,9,,,,Y,N,Y,,,,MU ,Management Unit,Glenwood Credit Union,Southwest,Southwest,OTH,Team 5,COR,G-5,MKT,INT                                ,CCE                                ,NTWK                               ,Kapp Camera and Video,Long Beach,90802,,N,T
330,341,323,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Helium Supply Company,Southwest,Southwest,FLD,Team 3,COR,G-4,MKT,INT                                ,INV                                ,DI                                 ,MedicServe Medical Supply,Paradise,95969,,Y,T
331,437,119,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Dapper's Antiques,Southeast,Southeast,FLD,Team 5,COR,G-2,SLS,INT                                ,INV                                ,DI                                 ,Ampro Office Team Ltd.,Huntsville,35806,,N,T
332,370,433,,,,Y,Y,N,,,,JV ,Joint Venture,Mac Computer Warehouse,Midwest,Midwest,TEL,Team 5,COR,G-1,MKT,INT                                ,BRN                                ,MO                                 ,Pac Builders,Holland,49422,,Y,T
333,464,222,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Michael Montgomery Hair Salon,Midwest,Midwest,TEL,Team 4,COR,G-1,MKT,INT                                ,BRN                                ,DI                                 ,Perimeter Security Consultants,Wichita,67202,,Y,T
334,433,21,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Resnick DDS,Midwest,Midwest,FLD,Team 4,LP,ATM,SLS,EXT                                ,SCH                                ,DI                                 ,Ampro Office Team Ltd.,Athens,45701,,Y,T
335,272,297,,,,N,Y,N,,,,JV ,Joint Venture,Pac Builders,Southeast,Southeast,OTH,Team 1,SP,G-4,SLS,INT                                ,BRN                                ,MO                                 ,George Lee Antiques,Seminole,33774,,Y,T
336,280,432,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Lambert & Locke Legal Services,Southwest,Southwest,OTH,Team 1,LP,G-4,SLS,EXT                                ,INT                                ,NATL                               ,Acturial Enterprises Ltd.,Lodi,95241,,Y,T
337,460,233,,,,N,N,N,,,,MU ,Management Unit,Mac Computer Warehouse,Northeast,Northeast,FLD,Team 1,SP,G-3,SLS,EXT                                ,CCE                                ,MO                                 ,Lake Shore Publishing,Johnstown,15901,,N,T
338,308,317,,,,Y,Y,N,,,,MU ,Management Unit,Glenn Oaks Office Supplies,Southwest,Southwest,FLD,Team 1,SP,G-3,SLS,INT                                ,BRN                                ,DI                                 ,Smith Communications Inc.,Modesto,95350,,Y,T
339,122,105,,,,N,Y,Y,,,,WOS,Wholly Owned Subsidiary,Hi-Land Art & Frame,Midwest,Midwest,TEL,Team 2,LP,G-1,MKT,INT                                ,INT                                ,DI                                 ,George Lee Antiques,Burnsville,55337,,Y,T
340,331,375,,,,Y,Y,Y,,,,MU ,Management Unit,Cotton Thumb Ltd.,Midwest,Midwest,OTH,Team 5,COR,G-2,MKT,EXT                                ,INV                                ,NATL                               ,Energy Source Diet Centers,Muncie,47306,,N,T
341,9,451,,,,Y,N,Y,,,,JV ,Joint Venture,Metro Appliance Service,Southwest,Southwest,TEL,Team 5,SP,G-3,SLS,INT                                ,DIR                                ,MO                                 ,Smith Communications Inc.,Hayward,94540,,N,T
342,253,86,,,,N,N,Y,,,,MU ,Management Unit,Lennox Air Pollution Control,Midwest,Midwest,TEL,Team 2,SP,G-5,SLS,EXT                                ,BRN                                ,MO                                 ,Arthur M. Feildberg Galleries,Oberlin,44074,,Y,T
343,161,41,,,,Y,N,Y,,,,JV ,Joint Venture,Arthur M. Feildberg Galleries,Southeast,Southeast,OTH,Team 4,COR,G-2,SLS,EXT                                ,BRN                                ,MO                                 ,Arthur M. Feildberg Galleries,Conway,72032,,Y,T
344,423,299,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Brand Y Creative Services,Northeast,Northeast,OTH,Team 4,COR,G-3,MKT,EXT                                ,SCH                                ,MO                                 ,PGS Associates,Richboro,18954,,N,T
345,195,332,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Meonits & Mogogni Inc.,Southwest,Southwest,FLD,Team 2,LP,G-5,MKT,INT                                ,BRN                                ,NTWK                               ,Resnick DDS,Napa,94558,,Y,T
346,395,386,,,,N,N,Y,,,,JV ,Joint Venture,Parkway Auto Body,Southwest,Southwest,TEL,Team 3,LP,G-3,SLS,INT                                ,BRN                                ,DI                                 ,Garfield Appliance Service,San Francisco,94132,,N,T
347,350,148,,,,N,Y,Y,,,,WOS,Wholly Owned Subsidiary,North Shore Appliance Service,Southwest,Southwest,FLD,Team 5,LP,G-1,MKT,INT                                ,DIR                                ,MO                                 ,Nirabi Auto Service,Idyllwild,92349,,N,T
348,148,131,,,,Y,N,Y,,,,MU ,Management Unit,Percy Photography,Southwest,Southwest,OTH,Team 3,SP,G-2,MKT,EXT                                ,INV                                ,NTWK                               ,Garfield Appliance Service,Longmont,80501,,Y,T
349,33,319,,,,N,N,Y,,,,MU ,Management Unit,Marks,Southeast,Southeast,FLD,Team 1,LP,G-5,SLS,INT                                ,CCE                                ,DI                                 ,Helium Supply Company,Tampa,33601,,N,T
350,140,259,,,,N,N,N,,,,JV ,Joint Venture,Happ Aluminum Siding Co.,Midwest,Midwest,OTH,Team 4,SP,G-4,MKT,INT                                ,CCE                                ,MO                                 ,Jay's Cabinet Company,Woodstock,60098,,Y,T
351,377,21,,,,Y,N,N,,,,MU ,Management Unit,Air France,Southwest,Southwest,TEL,Team 1,COR,G-1,SLS,EXT                                ,INV                                ,NATL                               ,John G. Hartling Ltd.,Reno,89507,,N,T
352,428,103,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,First National Bank of Ottowa,Southwest,Southwest,FLD,Team 4,LP,G-3,SLS,INT                                ,CCE                                ,DI                                 ,Lake Shore Publishing,Bakersfield,93301,,N,T
353,402,493,,,,Y,N,Y,,,,JV ,Joint Venture,Garfield Appliance Service,Northeast,Northeast,FLD,Team 4,COR,ATM,SLS,EXT                                ,DIR                                ,DI                                 ,Bako Delicatessen,Bloomsberg,17815,,N,T
354,47,311,,,,N,N,Y,,,,JV ,Joint Venture,Chicagoland Cleaners,Southwest,Southwest,OTH,Team 5,COR,ATM,SLS,INT                                ,CCE                                ,DI                                 ,Glenn Oaks Office Supplies,Pleasant Hill,94523,,Y,T
355,230,211,,,,Y,N,Y,,,,JV ,Joint Venture,Caranisco Homes,Southwest,Southwest,OTH,Team 1,SP,G-3,MKT,EXT                                ,BRN                                ,NATL                               ,Gourmet the Frog,Auburn,95603,,Y,T
356,443,441,,,,N,N,Y,,,,JV ,Joint Venture,Percy Photography,Northeast,Northeast,OTH,Team 4,SP,G-4,SLS,EXT                                ,CCE                                ,NATL                               ,Ernies Foreign Car Service,Royal Oak,21662,,N,T
357,63,93,,,,N,Y,Y,,,,MU ,Management Unit,Quad City Cleaning,Southwest,Southwest,OTH,Team 4,LP,G-2,MKT,EXT                                ,INT                                ,DI                                 ,Truck-X Muffler Repair,Albuquerque,87176,,Y,T
358,153,127,,,,N,N,Y,,,,JV ,Joint Venture,Froggys Gourmet Catering,Midwest,Midwest,OTH,Team 5,LP,G-3,MKT,INT                                ,INT                                ,NTWK                               ,Ernies Foreign Car Service,Springfield,62701,,Y,T
359,362,271,,,,N,Y,Y,,,,MU ,Management Unit,Keyth Contracting and Repair,Southwest,Southwest,FLD,Team 2,LP,G-5,SLS,EXT                                ,CCE                                ,MO                                 ,K L Consulting,Abilene,75219,,Y,T
360,483,33,,,,Y,Y,N,,,,MU ,Management Unit,Cutter Lawn Mower Repair,Midwest,Midwest,TEL,Team 5,COR,G-1,SLS,EXT                                ,CCE                                ,DI                                 ,Nirabi Auto Service,Bloomington,55431,,Y,T
361,330,297,,,,N,Y,Y,,,,WOS,Wholly Owned Subsidiary,PGS Associates,Southwest,Southwest,TEL,Team 3,SP,G-3,SLS,INT                                ,BRN                                ,NTWK                               ,Pac Builders,Las Vegas,89101,,N,T
362,18,363,,,,N,Y,Y,,,,JV ,Joint Venture,Cutter Lawn Mower Repair,Southwest,Southwest,TEL,Team 2,SP,G-3,SLS,EXT                                ,INT                                ,DI                                 ,Nirabi Auto Service,Modesto,95350,,N,T
363,143,482,,,,N,N,Y,,,,MU ,Management Unit,Morgan Construction Co,Southeast,Southeast,TEL,Team 1,COR,G-3,MKT,INT                                ,BRN                                ,NATL                               ,Brand Y Creative Services,Huntsville,35806,,N,T
364,116,26,,,,Y,Y,Y,,,,JV ,Joint Venture,Perimeter Security Consultants,Midwest,Midwest,TEL,Team 4,LP,G-4,SLS,INT                                ,INT                                ,DI                                 ,Energy Source Diet Centers,Milwakee,53202,,Y,T
