334613,330000,Manufacturing,334113,Computer Terminal Manufacturing,T
334619,330000,Manufacturing,334119,Other Computer Peripheral Equipment Manufacturing,T
334700,330000,Manufacturing,334200,Communications Equipment Manufacturing,T
334710,330000,Manufacturing,334210,Telephone Apparatus Manufacturing,T
334720,330000,Manufacturing,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,T
334790,330000,Manufacturing,334290,Other Communications Equipment Manufacturing,T
334800,330000,Manufacturing,334300,Audio and Video Equipment Manufacturing,T
334810,330000,Manufacturing,334310,Audio and Video Equipment Manufacturing,T
334900,330000,Manufacturing,334400,Semiconductor and Other Electronic Component Manufacturing,T
334910,330000,Manufacturing,334410,Semiconductor and Other Electronic Component Manufacturing,T
334911,330000,Manufacturing,334411,Electron Tube Manufacturing,T
334912,330000,Manufacturing,334412,Bare Printed Circuit Board Manufacturing,T
334913,330000,Manufacturing,334413,Semiconductor and Related Device Manufacturing,T
334914,330000,Manufacturing,334414,Electronic Capacitor Manufacturing,T
334915,330000,Manufacturing,334415,Electronic Resistor Manufacturing,T
334916,330000,Manufacturing,334416,Electronic Coil Transformer and Other Inductor Manufacturing,T
334917,330000,Manufacturing,334417,Electronic Connector Manufacturing,T
334918,330000,Manufacturing,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,T
334919,330000,Manufacturing,334419,Other Electronic Component Manufacturing,T
335000,330000,Manufacturing,334500,Navigational Measuring Electromedical and Control Instruments Manufacturing,T
335010,330000,Manufacturing,334510,Navigational Measuring Electromedical and Control Instruments Manufacturing,T
335010,330000,Manufacturing,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,T
335011,330000,Manufacturing,334511,Search Detection Navigation Guidance Aeronautical and Nautical System and Instrument Manufacturing,T
335012,330000,Manufacturing,334512,Automatic Environmental Control Manufacturing for Residential Commercial and Appliance Use,T
335013,330000,Manufacturing,334513,Instruments and Related Products Manufacturing for Measuring Displaying and Controlling Industrial Process Variables,T
335014,330000,Manufacturing,334514,Totalizing Fluid Meter and Counting Device Manufacturing,T
335015,330000,Manufacturing,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,T
335016,330000,Manufacturing,334516,Analytical Laboratory Instrument Manufacturing,T
335017,330000,Manufacturing,334517,Irradiation Apparatus Manufacturing,T
335018,330000,Manufacturing,334518,Watch Clock and Part Manufacturing,T
335019,330000,Manufacturing,334519,Other Measuring and Controlling Device Manufacturing,T
335100,330000,Manufacturing,334600,Manufacturing and Reproducing Magnetic and Optical Media,T
335110,330000,Manufacturing,334610,Manufacturing and Reproducing Magnetic and Optical Media,T
335111,330000,Manufacturing,334611,Software Reproducing,T
335112,330000,Manufacturing,334612,Prerecorded Compact Disc (except Software) Tape and Record Reproducing,T
335113,330000,Manufacturing,334613,Magnetic and Optical Recording Media Manufacturing,T
335500,330000,Manufacturing,335000,Electrical Equipment Appliance and Component Manufacturing,T
335600,330000,Manufacturing,335100,Electric Lighting Equipment Manufacturing,T
335610,330000,Manufacturing,335110,Electric Lamp Bulb and Part Manufacturing,T
335620,330000,Manufacturing,335120,Lighting Fixture Manufacturing,T
335621,330000,Manufacturing,335121,Residential Electric Lighting Fixture Manufacturing,T
335622,330000,Manufacturing,335122,Commercial Industrial and Institutional Electric Lighting Fixture Manufacturing,T
335629,330000,Manufacturing,335129,Other Lighting Equipment Manufacturing,T
335700,330000,Manufacturing,335200,Household Appliance Manufacturing,T
335710,330000,Manufacturing,335210,Small Electrical Appliance Manufacturing,T
335711,330000,Manufacturing,335211,Electric Housewares and Household Fan Manufacturing,T
335712,330000,Manufacturing,335212,Household Vacuum Cleaner Manufacturing,T
335720,330000,Manufacturing,335220,Major Appliance Manufacturing,T
335721,330000,Manufacturing,335221,Household Cooking Appliance Manufacturing,T
335722,330000,Manufacturing,335222,Household Refrigerator and Home Freezer Manufacturing,T
335724,330000,Manufacturing,335224,Household Laundry Equipment Manufacturing,T
335728,330000,Manufacturing,335228,Other Major Household Appliance Manufacturing,T
335800,330000,Manufacturing,335300,Electrical Equipment Manufacturing,T
335810,330000,Manufacturing,335310,Electrical Equipment Manufacturing,T
335811,330000,Manufacturing,335311,Power Distribution and Specialty Transformer Manufacturing,T
335812,330000,Manufacturing,335312,Motor and Generator Manufacturing,T
335813,330000,Manufacturing,335313,Switchgear and Switchboard Apparatus Manufacturing,T
335814,330000,Manufacturing,335314,Relay and Industrial Control Manufacturing,T
336400,330000,Manufacturing,335900,Other Electrical Equipment and Component Manufacturing,T
336410,330000,Manufacturing,335910,Battery Manufacturing,T
336411,330000,Manufacturing,335911,Storage Battery Manufacturing,T
336412,330000,Manufacturing,335912,Primary Battery Manufacturing,T
336420,330000,Manufacturing,335920,Communication and Energy Wire and Cable Manufacturing,T
336421,330000,Manufacturing,335921,Fiber Optic Cable Manufacturing,T
336429,330000,Manufacturing,335929,Other Communication and Energy Wire Manufacturing,T
336430,330000,Manufacturing,335930,Wiring Device Manufacturing,T
336431,330000,Manufacturing,335931,Current-Carrying Wiring Device Manufacturing,T
336432,330000,Manufacturing,335932,Noncurrent-Carrying Wiring Device Manufacturing,T
336490,330000,Manufacturing,335990,All Other Electrical Equipment and Component Manufacturing,T
336491,330000,Manufacturing,335991,Carbon and Graphite Product Manufacturing,T
336499,330000,Manufacturing,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,T
336500,330000,Manufacturing,336000,Transportation Equipment Manufacturing,T
336600,330000,Manufacturing,336100,Motor Vehicle Manufacturing,T
336610,330000,Manufacturing,336110,Automobile and Light Duty Motor Vehicle Manufacturing,T
336611,330000,Manufacturing,336111,Automobile Manufacturing,T
336612,330000,Manufacturing,336112,Light Truck and Utility Vehicle Manufacturing,T
336620,330000,Manufacturing,336120,Heavy Duty Truck Manufacturing,T
336700,330000,Manufacturing,336200,Motor Vehicle Body and Trailer Manufacturing,T
336710,330000,Manufacturing,336210,Motor Vehicle Body and Trailer Manufacturing,T
336711,330000,Manufacturing,336211,Motor Vehicle Body Manufacturing,T
336712,330000,Manufacturing,336212,Truck Trailer Manufacturing,T
336713,330000,Manufacturing,336213,Motor Home Manufacturing,T
336714,330000,Manufacturing,336214,Travel Trailer and Camper Manufacturing,T
336800,330000,Manufacturing,336300,Motor Vehicle Parts Manufacturing,T
336810,330000,Manufacturing,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,T
336811,330000,Manufacturing,336311,Carburetor Piston Piston Ring and Valve Manufacturing,T
336812,330000,Manufacturing,336312,Gasoline Engine and Engine Parts Manufacturing,T
336820,330000,Manufacturing,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,T
336821,330000,Manufacturing,336321,Vehicular Lighting Equipment Manufacturing,T
336822,330000,Manufacturing,336322,Other Motor Vehicle Electrical and Electronic Equipment Manufacturing,T
336830,330000,Manufacturing,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,T
336840,330000,Manufacturing,336340,Motor Vehicle Brake System Manufacturing,T
336850,330000,Manufacturing,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,T
336860,330000,Manufacturing,336360,Motor Vehicle Seating and Interior Trim Manufacturing,T
336870,330000,Manufacturing,336370,Motor Vehicle Metal Stamping,T
336890,330000,Manufacturing,336390,Other Motor Vehicle Parts Manufacturing,T
336891,330000,Manufacturing,336391,Motor Vehicle Air-Conditioning Manufacturing,T
336899,330000,Manufacturing,336399,All Other Motor Vehicle Parts Manufacturing,T
336900,330000,Manufacturing,336400,Aerospace Product and Parts Manufacturing,T
336910,330000,Manufacturing,336410,Aerospace Product and Parts Manufacturing,T
336911,330000,Manufacturing,336411,Aircraft Manufacturing,T
336912,330000,Manufacturing,336412,Aircraft Engine and Engine Parts Manufacturing,T
336913,330000,Manufacturing,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,T
336914,330000,Manufacturing,336414,Guided Missile and Space Vehicle Manufacturing,T
336915,330000,Manufacturing,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,T
336919,330000,Manufacturing,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,T
337000,330000,Manufacturing,336500,Railroad Rolling Stock Manufacturing,T
337010,330000,Manufacturing,336510,Railroad Rolling Stock Manufacturing,T
337100,330000,Manufacturing,336600,Ship and Boat Building,T
337110,330000,Manufacturing,336610,Ship and Boat Building,T
337111,330000,Manufacturing,336611,Ship Building and Repairing,T
337112,330000,Manufacturing,336612,Boat Building,T
337400,330000,Manufacturing,336900,Other Transportation Equipment Manufacturing,T
337490,330000,Manufacturing,336990,Other Transportation Equipment Manufacturing,T
337491,330000,Manufacturing,336991,Motorcycle Bicycle and Parts Manufacturing,T
337492,330000,Manufacturing,336992,Military Armored Vehicle Tank and Tank Component Manufacturing,T
337499,330000,Manufacturing,336999,All Other Transportation Equipment Manufacturing,T
337500,330000,Manufacturing,337000,Furniture and Related Product Manufacturing,T
337600,330000,Manufacturing,337100,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,T
337610,330000,Manufacturing,337110,Wood Kitchen Cabinet and Countertop Manufacturing,T
337620,330000,Manufacturing,337120,Household and Institutional Furniture Manufacturing,T
337621,330000,Manufacturing,337121,Upholstered Household Furniture Manufacturing,T
337622,330000,Manufacturing,337122,Nonupholstered Wood Household Furniture Manufacturing,T
337624,330000,Manufacturing,337124,Metal Household Furniture Manufacturing,T
337625,330000,Manufacturing,337125,Household Furniture (except Wood and Metal) Manufacturing,T
337627,330000,Manufacturing,337127,Institutional Furniture Manufacturing,T
337629,330000,Manufacturing,337129,Wood Television Radio and Sewing Machine Cabinet Manufacturing,T
337700,330000,Manufacturing,337200,Office Furniture (including Fixtures) Manufacturing,T
337710,330000,Manufacturing,337210,Office Furniture (including Fixtures) Manufacturing,T
337711,330000,Manufacturing,337211,Wood Office Furniture Manufacturing,T
337712,330000,Manufacturing,337212,Custom Architectural Woodwork and Millwork Manufacturing,T
337714,330000,Manufacturing,337214,Office Furniture (except Wood) Manufacturing,T
337715,330000,Manufacturing,337215,Showcase Partition Shelving and Locker Manufacturing,T
338400,330000,Manufacturing,337900,Other Furniture Related Product Manufacturing,T
338410,330000,Manufacturing,337910,Mattress Manufacturing,T
338420,330000,Manufacturing,337920,Blind and Shade Manufacturing,T
339500,330000,Manufacturing,339000,Miscellaneous Manufacturing,T
339600,330000,Manufacturing,339100,Medical Equipment and Supplies Manufacturing,T
339610,330000,Manufacturing,339110,Medical Equipment and Supplies Manufacturing,T
339611,330000,Manufacturing,339111,Laboratory Apparatus and Furniture Manufacturing,T
339612,330000,Manufacturing,339112,Surgical and Medical Instrument Manufacturing,T
339613,330000,Manufacturing,339113,Surgical Appliance and Supplies Manufacturing,T
339614,330000,Manufacturing,339114,Dental Equipment and Supplies Manufacturing,T
339615,330000,Manufacturing,339115,Ophthalmic Goods Manufacturing,T
339616,330000,Manufacturing,339116,Dental Laboratories,T
340400,330000,Manufacturing,339900,Other Miscellaneous Manufacturing,T
340410,330000,Manufacturing,339910,Jewelry and Silverware Manufacturing,T
340411,330000,Manufacturing,339911,Jewelry (except Costume) Manufacturing,T
340412,330000,Manufacturing,339912,Silverware and Hollowware Manufacturing,T
340413,330000,Manufacturing,339913,Jewelers Material and Lapidary Work Manufacturing,T
340414,330000,Manufacturing,339914,Costume Jewelry and Novelty Manufacturing,T
340420,330000,Manufacturing,339920,Sporting and Athletic Goods Manufacturing,T
340430,330000,Manufacturing,339930,Doll Toy and Game Manufacturing,T
340431,330000,Manufacturing,339931,Doll and Stuffed Toy Manufacturing,T
340432,330000,Manufacturing,339932,Game Toy and Childrens Vehicle Manufacturing,T
340440,330000,Manufacturing,339940,Office Supplies (except Paper) Manufacturing,T
340441,330000,Manufacturing,339941,Pen and Mechanical Pencil Manufacturing,T
340442,330000,Manufacturing,339942,Lead Pencil and Art Good Manufacturing,T
340443,330000,Manufacturing,339943,Marking Device Manufacturing,T
340444,330000,Manufacturing,339944,Carbon Paper and Inked Ribbon Manufacturing,T
340450,330000,Manufacturing,339950,Sign Manufacturing,T
340490,330000,Manufacturing,339990,All Other Miscellaneous Manufacturing,T
340491,330000,Manufacturing,339991,Gasket Packing and Sealing Device Manufacturing,T
340492,330000,Manufacturing,339992,Musical Instrument Manufacturing,T
340493,330000,Manufacturing,339993,Fastener Button Needle and Pin Manufacturing,T
340494,330000,Manufacturing,339994,Broom Brush and Mop Manufacturing,T
340495,330000,Manufacturing,339995,Burial Casket Manufacturing,T
340499,330000,Manufacturing,339999,All Other Miscellaneous Manufacturing,T
420500,420000,Wholesale Trade,420000,Wholesale Trade,T
421500,420000,Wholesale Trade,421000,Wholesale Trade Durable Goods,T
421600,420000,Wholesale Trade,421100,Motor Vehicle and Motor Vehicle Parts and Supplies Wholesalers,T
421610,420000,Wholesale Trade,421110,Automobile and Other Motor Vehicle Wholesalers,T
421620,420000,Wholesale Trade,421120,Motor Vehicle Supplies and New Parts Wholesalers,T
421630,420000,Wholesale Trade,421130,Tire and Tube Wholesalers,T
421640,420000,Wholesale Trade,421140,Motor Vehicle Parts (Used) Wholesalers,T
421700,420000,Wholesale Trade,421200,Furniture and Home Furnishing Wholesalers,T
421710,420000,Wholesale Trade,421210,Furniture Wholesalers,T
421720,420000,Wholesale Trade,421220,Home Furnishing Wholesalers,T
421800,420000,Wholesale Trade,421300,Lumber and Other Construction Materials Wholesalers,T
421810,420000,Wholesale Trade,421310,Lumber Plywood Millwork and Wood Panel Wholesalers,T
421820,420000,Wholesale Trade,421320,Brick Stone and Related Construction Material Wholesalers,T
421830,420000,Wholesale Trade,421330,Roofing Siding and Insulation Material Wholesalers,T
421890,420000,Wholesale Trade,421390,Other Construction Material Wholesalers,T
421900,420000,Wholesale Trade,421400,Professional and Commercial Equipment and Supplies Wholesalers,T
421910,420000,Wholesale Trade,421410,Photographic Equipment and Supplies Wholesalers,T
421920,420000,Wholesale Trade,421420,Office Equipment Wholesalers,T
421930,420000,Wholesale Trade,421430,Computer and Computer Peripheral Equipment and Software Wholesalers,T
421940,420000,Wholesale Trade,421440,Other Commercial Equipment Wholesalers,T
421950,420000,Wholesale Trade,421450,Medical Dental and Hospital Equipment and Supplies Wholesalers,T
421960,420000,Wholesale Trade,421460,Ophthalmic Goods Wholesalers,T
421990,420000,Wholesale Trade,421490,Other Professional Equipment and Supplies Wholesalers,T
422000,420000,Wholesale Trade,421500,Metal and Mineral (except Petroleum) Wholesalers,T
422010,420000,Wholesale Trade,421510,Metal Service Centers and Offices,T
422020,420000,Wholesale Trade,421520,Coal and Other Mineral and Ore Wholesalers,T
422100,420000,Wholesale Trade,421600,Electrical Goods Wholesalers,T
422110,420000,Wholesale Trade,421610,Electrical Apparatus and Equipment Wiring Supplies and Construction Material Wholesalers,T
422120,420000,Wholesale Trade,421620,Electrical Appliance Television and Radio Set Wholesalers,T
422190,420000,Wholesale Trade,421690,Other Electronic Parts and Equipment Wholesalers,T
422200,420000,Wholesale Trade,421700,Hardware and Plumbing and Heating Equipment and Supplies Wholesalers,T
422210,420000,Wholesale Trade,421710,Hardware Wholesalers,T
422220,420000,Wholesale Trade,421720,Plumbing and Heating Equipment and Supplies (Hydronics) Wholesalers,T
422230,420000,Wholesale Trade,421730,Warm Air Heating and Air-Conditioning Equipment and Supplies Wholesalers,T
422240,420000,Wholesale Trade,421740,Refrigeration Equipment and Supplies Wholesalers,T
422300,420000,Wholesale Trade,421800,Machinery Equipment and Supplies Wholesalers,T
422310,420000,Wholesale Trade,421810,Construction and Mining (except Oil Well) Machinery and Equipment Wholesalers,T
422320,420000,Wholesale Trade,421820,Farm and Garden Machinery and Equipment Wholesalers,T
422330,420000,Wholesale Trade,421830,Industrial Machinery and Equipment Wholesalers,T
422340,420000,Wholesale Trade,421840,Industrial Supplies Wholesalers,T
422350,420000,Wholesale Trade,421850,Service Establishment Equipment and Supplies Wholesalers,T
422360,420000,Wholesale Trade,421860,Transportation Equipment and Supplies (except Motor Vehicle) Wholesalers,T
422400,420000,Wholesale Trade,421900,Miscellaneous Durable Goods Wholesalers,T
422410,420000,Wholesale Trade,421910,Sporting and Recreational Goods and Supplies Wholesalers,T
422420,420000,Wholesale Trade,421920,Toy and Hobby Goods and Supplies Wholesalers,T
422430,420000,Wholesale Trade,421930,Recyclable Material Wholesalers,T
422440,420000,Wholesale Trade,421940,Jewelry Watch Precious Stone and Precious Metal Wholesalers,T
422490,420000,Wholesale Trade,421990,Other Miscellaneous Durable Goods Wholesalers,T
422500,420000,Wholesale Trade,422000,Wholesale Trade Nondurable Goods,T
422600,420000,Wholesale Trade,422100,Paper and Paper Product Wholesalers,T
422610,420000,Wholesale Trade,422110,Printing and Writing Paper Wholesalers,T
422620,420000,Wholesale Trade,422120,Stationery and Office Supplies Wholesalers,T
422630,420000,Wholesale Trade,422130,Industrial and Personal Service Paper Wholesalers,T
422700,420000,Wholesale Trade,422200,Drugs and Druggists Sundries Wholesalers,T
422710,420000,Wholesale Trade,422210,Drugs and Druggists Sundries Wholesalers,T
422800,420000,Wholesale Trade,422300,Apparel Piece Goods and Notions Wholesalers,T
422810,420000,Wholesale Trade,422310,Piece Goods Notions and Other Dry Goods Wholesalers,T
422820,420000,Wholesale Trade,422320,Mens and Boys Clothing and Furnishings Wholesalers,T
422830,420000,Wholesale Trade,422330,Womens Childrens and Infants Clothing and Accessories Wholesalers,T
422840,420000,Wholesale Trade,422340,Footwear Wholesalers,T
422900,420000,Wholesale Trade,422400,Grocery and Related Product Wholesalers,T
422910,420000,Wholesale Trade,422410,General Line Grocery Wholesalers,T
422920,420000,Wholesale Trade,422420,Packaged Frozen Food Wholesalers,T
422930,420000,Wholesale Trade,422430,Dairy Product (except Dried or Canned) Wholesalers,T
422940,420000,Wholesale Trade,422440,Poultry and Poultry Product Wholesalers,T
422950,420000,Wholesale Trade,422450,Confectionery Wholesalers,T
422960,420000,Wholesale Trade,422460,Fish and Seafood Wholesalers,T
422970,420000,Wholesale Trade,422470,Meat and Meat Product Wholesalers,T
422980,420000,Wholesale Trade,422480,Fresh Fruit and Vegetable Wholesalers,T
422990,420000,Wholesale Trade,422490,Other Grocery and Related Products Wholesalers,T
423000,420000,Wholesale Trade,422500,Farm Product Raw Material Wholesalers,T
423010,420000,Wholesale Trade,422510,Grain and Field Bean Wholesalers,T
423020,420000,Wholesale Trade,422520,Livestock Wholesalers,T
423090,420000,Wholesale Trade,422590,Other Farm Product Raw Material Wholesalers,T
423100,420000,Wholesale Trade,422600,Chemical and Allied Products Wholesalers,T
423110,420000,Wholesale Trade,422610,Plastics Materials and Basic Forms and Shapes Wholesalers,T
423190,420000,Wholesale Trade,422690,Other Chemical and Allied Products Wholesalers,T
423200,420000,Wholesale Trade,422700,Petroleum and Petroleum Products Wholesalers,T
423210,420000,Wholesale Trade,422710,Petroleum Bulk Stations and Terminals,T
423220,420000,Wholesale Trade,422720,Petroleum and Petroleum Products Wholesalers (except Bulk Stations and Terminals),T
423300,420000,Wholesale Trade,422800,Beer Wine and Distilled Alcoholic Beverage Wholesalers,T
423310,420000,Wholesale Trade,422810,Beer and Ale Wholesalers,T
423320,420000,Wholesale Trade,422820,Wine and Distilled Alcoholic Beverage Wholesalers,T
423400,420000,Wholesale Trade,422900,Miscellaneous Nondurable Goods Wholesalers,T
423410,420000,Wholesale Trade,422910,Farm Supplies Wholesalers,T
423420,420000,Wholesale Trade,422920,Book Periodical and Newspaper Wholesalers,T
423430,420000,Wholesale Trade,422930,Flower Nursery Stock and Florists Supplies Wholesalers,T
423440,420000,Wholesale Trade,422940,Tobacco and Tobacco Product Wholesalers,T
423450,420000,Wholesale Trade,422950,Paint Varnish and Supplies Wholesalers,T
423490,420000,Wholesale Trade,422990,Other Miscellaneous Nondurable Goods Wholesalers,T
440500,440000,Retail Trade,440000,Retail Trade,T
450500,450000,Retail Trade,450000,Retail Trade,T
441500,440000,Retail Trade,441000,Motor Vehicle and Parts Dealers,T
441600,440000,Retail Trade,441100,Automobile Dealers,T
441610,440000,Retail Trade,441110,New Car Dealers,T
441620,440000,Retail Trade,441120,Used Car Dealers,T
441700,440000,Retail Trade,441200,Other Motor Vehicle Dealers,T
441710,440000,Retail Trade,441210,Recreational Vehicle Dealers,T
441720,440000,Retail Trade,441220,Motorcycle Boat and Other Motor Vehicle Dealers,T
441721,440000,Retail Trade,441221,Motorcycle Dealers,T
441722,440000,Retail Trade,441222,Boat Dealers,T
441729,440000,Retail Trade,441229,All Other Motor Vehicle Dealers,T
441800,440000,Retail Trade,441300,Automotive Parts Accessories and Tire Stores,T
441810,440000,Retail Trade,441310,Automotive Parts and Accessories Stores,T
441820,440000,Retail Trade,441320,Tire Dealers,T
442500,440000,Retail Trade,442000,Furniture and Home Furnishings Stores,T
442600,440000,Retail Trade,442100,Furniture Stores,T
442610,440000,Retail Trade,442110,Furniture Stores,T
442700,440000,Retail Trade,442200,Home Furnishings Stores,T
442710,440000,Retail Trade,442210,Floor Covering Stores,T
442790,440000,Retail Trade,442290,Other Home Furnishings Stores,T
442791,440000,Retail Trade,442291,Window Treatment Stores,T
442799,440000,Retail Trade,442299,All Other Home Furnishings Stores,T
443500,440000,Retail Trade,443000,Electronics and Appliance Stores,T
443600,440000,Retail Trade,443100,Electronics and Appliance Stores,T
443610,440000,Retail Trade,443110,Appliance Television and Other Electronics Stores,T
443611,440000,Retail Trade,443111,Household Appliance Stores,T
443612,440000,Retail Trade,443112,Radio Television and Other Electronics Stores,T
443620,440000,Retail Trade,443120,Computer and Software Stores,T
443630,440000,Retail Trade,443130,Camera and Photographic Supplies Stores,T
444500,440000,Retail Trade,444000,Building Material and Garden Equipment and Supplies Dealers,T
444600,440000,Retail Trade,444100,Building Material and Supplies Dealers,T
444610,440000,Retail Trade,444110,Home Centers,T
444620,440000,Retail Trade,444120,Paint and Wallpaper Stores,T
444630,440000,Retail Trade,444130,Hardware Stores,T
444690,440000,Retail Trade,444190,Other Building Material Dealers,T
444700,440000,Retail Trade,444200,Lawn and Garden Equipment and Supplies Stores,T
444710,440000,Retail Trade,444210,Outdoor Power Equipment Stores,T
444720,440000,Retail Trade,444220,Nursery and Garden Centers,T
445500,440000,Retail Trade,445000,Food and Beverage Stores,T
445600,440000,Retail Trade,445100,Grocery Stores,T
445610,440000,Retail Trade,445110,Supermarkets and Other Grocery (except Convenience) Stores,T
445620,440000,Retail Trade,445120,Convenience Stores,T
445700,440000,Retail Trade,445200,Specialty Food Stores,T
445710,440000,Retail Trade,445210,Meat Markets,T
445720,440000,Retail Trade,445220,Fish and Seafood Markets,T
445730,440000,Retail Trade,445230,Fruit and Vegetable Markets,T
445790,440000,Retail Trade,445290,Other Specialty Food Stores,T
445791,440000,Retail Trade,445291,Baked Goods Stores,T
445792,440000,Retail Trade,445292,Confectionery and Nut Stores,T
445799,440000,Retail Trade,445299,All Other Specialty Food Stores,T
445800,440000,Retail Trade,445300,Beer Wine and Liquor Stores,T
445810,440000,Retail Trade,445310,Beer Wine and Liquor Stores,T
446500,440000,Retail Trade,446000,Health and Personal Care Stores,T
446600,440000,Retail Trade,446100,Health and Personal Care Stores,T
446610,440000,Retail Trade,446110,Pharmacies and Drug Stores,T
446620,440000,Retail Trade,446120,Cosmetics Beauty Supplies and Perfume Stores,T
446630,440000,Retail Trade,446130,Optical Goods Stores,T
446690,440000,Retail Trade,446190,Other Health and Personal Care Stores,T
446691,440000,Retail Trade,446191,Food (Health) Supplement Stores,T
446699,440000,Retail Trade,446199,All Other Health and Personal Care Stores,T
447500,440000,Retail Trade,447000,Gasoline Stations,T
447600,440000,Retail Trade,447100,Gasoline Stations,T
447610,440000,Retail Trade,447110,Gasoline Stations with Convenience Stores,T
447690,440000,Retail Trade,447190,Other Gasoline Stations,T
448500,440000,Retail Trade,448000,Clothing and Clothing Accessories Stores,T
448600,440000,Retail Trade,448100,Clothing Stores,T
448610,440000,Retail Trade,448110,Mens Clothing Stores,T
448620,440000,Retail Trade,448120,Womens Clothing Stores,T
448630,440000,Retail Trade,448130,Childrens and Infants Clothing Stores,T
448640,440000,Retail Trade,448140,Family Clothing Stores,T
448650,440000,Retail Trade,448150,Clothing Accessories Stores,T
448690,440000,Retail Trade,448190,Other Clothing Stores,T
448700,440000,Retail Trade,448200,Shoe Stores,T
448710,440000,Retail Trade,448210,Shoe Stores,T
448800,440000,Retail Trade,448300,Jewelry Luggage and Leather Goods Stores,T
448810,440000,Retail Trade,448310,Jewelry Stores,T
448820,440000,Retail Trade,448320,Luggage and Leather Goods Stores,T
451500,450000,Retail Trade,451000,Sporting Goods Hobby Book and Music Stores,T
451600,450000,Retail Trade,451100,Sporting Goods Hobby and Musical Instrument Stores,T
451610,450000,Retail Trade,451110,Sporting Goods Stores,T
451620,450000,Retail Trade,451120,Hobby Toy and Game Stores,T
451630,450000,Retail Trade,451130,Sewing Needlework and Piece Goods Stores,T
451640,450000,Retail Trade,451140,Musical Instrument and Supplies Stores,T
451700,450000,Retail Trade,451200,Book Periodical and Music Stores,T
451710,450000,Retail Trade,451210,Book Stores and News Dealers,T
451711,450000,Retail Trade,451211,Book Stores,T
451712,450000,Retail Trade,451212,News Dealers and Newsstands,T
451720,450000,Retail Trade,451220,Prerecorded Tape Compact Disc and Record Stores,T
452500,450000,Retail Trade,452000,General Merchandise Stores,T
452600,450000,Retail Trade,452100,Department Stores,T
452610,450000,Retail Trade,452110,Department Stores,T
453400,450000,Retail Trade,452900,Other General Merchandise Stores,T
453410,450000,Retail Trade,452910,Warehouse Clubs and Superstores,T
453490,450000,Retail Trade,452990,All Other General Merchandise Stores,T
453500,450000,Retail Trade,453000,Miscellaneous Store Retailers,T
453600,450000,Retail Trade,453100,Florists,T
453610,450000,Retail Trade,453110,Florists,T
453700,450000,Retail Trade,453200,Office Supplies Stationery and Gift Stores,T
453710,450000,Retail Trade,453210,Office Supplies and Stationery Stores,T
453720,450000,Retail Trade,453220,Gift Novelty and Souvenir Stores,T
453800,450000,Retail Trade,453300,Used Merchandise Stores,T
453810,450000,Retail Trade,453310,Used Merchandise Stores,T
454400,450000,Retail Trade,453900,Other Miscellaneous Store Retailers,T
454410,450000,Retail Trade,453910,Pet and Pet Supplies Stores,T
454420,450000,Retail Trade,453920,Art Dealers,T
454430,450000,Retail Trade,453930,Manufactured (Mobile) Home Dealers,T
454490,450000,Retail Trade,453990,All Other Miscellaneous Store Retailers,T
454491,450000,Retail Trade,453991,Tobacco Stores,T
454498,450000,Retail Trade,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),T
454500,450000,Retail Trade,454000,Nonstore Retailers,T
454600,450000,Retail Trade,454100,Electronic Shopping and Mail-Order Houses,T
454610,450000,Retail Trade,454110,Electronic Shopping and Mail-Order Houses,T
454700,450000,Retail Trade,454200,Vending Machine Operators,T
454710,450000,Retail Trade,454210,Vending Machine Operators,T
454800,450000,Retail Trade,454300,Direct Selling Establishments,T
454810,450000,Retail Trade,454310,Fuel Dealers,T
454811,450000,Retail Trade,454311,Heating Oil Dealers,T
454812,450000,Retail Trade,454312,Liquefied Petroleum Gas (Bottled Gas) Dealers,T
454819,450000,Retail Trade,454319,Other Fuel Dealers,T
454890,450000,Retail Trade,454390,Other Direct Selling Establishments,T
480500,480000,Transportation and Warehousing,480000,Transportation and Warehousing,T
490500,490000,Transportation and Warehousing,490000,Transportation and Warehousing,T
481500,480000,Transportation and Warehousing,481000,Air Transportation,T
481600,480000,Transportation and Warehousing,481100,Scheduled Air Transportation,T
481610,480000,Transportation and Warehousing,481110,Scheduled Air Transportation,T
481611,480000,Transportation and Warehousing,481111,Scheduled Passenger Air Transportation,T
481612,480000,Transportation and Warehousing,481112,Scheduled Freight Air Transportation,T
481700,480000,Transportation and Warehousing,481200,Nonscheduled Air Transportation,T
