3447,,,89123,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3448,,,89128,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3449,,,89129,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3450,,,89131,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3451,,,89134,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3452,,,89135,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3453,,,89139,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3454,,,89143,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3455,,,89144,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3456,,,89145,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3457,,,89146,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3458,,,89147,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3459,,,89148,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3460,,,89156,LAS VEGAS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3461,,,89410,GARDNERVILLE,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3462,,,89434,SPARKS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3463,,,89436,SPARKS,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3464,,,89451,INCLINE VLG,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3465,,,89509,RENO,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3466,,,89511,RENO,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3467,,,89512,RENO,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3468,,,89523,RENO,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3469,,,89701,CARSON CITY,,,,,,,,,,,,,,NV,,,,WEST,USA,NA ,USA,,,,,,,T
3470,,,90004,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3471,,,90006,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3472,,,90007,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3473,,,90008,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3474,,,90013,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3475,,,90016,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3476,,,90019,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3477,,,90020,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3478,,,90025,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3479,,,90026,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3480,,,90027,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3481,,,90028,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3482,,,90029,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3483,,,90032,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3484,,,90034,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3485,,,90035,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3486,,,90036,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3487,,,90037,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3488,,,90038,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3489,,,90039,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3490,,,90045,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3491,,,90046,W HOLLYWOOD,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3492,,,90046,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3493,,,90047,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3494,,,90048,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3495,,,90049,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3496,,,90061,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3497,,,90064,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3498,,,90065,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3499,,,90066,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3500,,,90068,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3501,,,90069,LOS ANGELES,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3502,,,90210,BEVERLY HILLS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3503,,,90212,BEVERLY HILLS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3504,,,90221,COMPTON,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3505,,,90230,CULVER CITY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3506,,,90232,CULVER CITY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3507,,,90240,DOWNEY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3508,,,90241,DOWNEY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3509,,,90245,EL SEGUNDO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3510,,,90248,GARDENA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3511,,,90249,GARDENA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3512,,,90250,HAWTHORNE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3513,,,90254,HERMOSA BEACH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3514,,,90260,LAWNDALE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3515,,,90266,MANHATTAN BCH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3516,,,90272,PACIFIC PLSDS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3517,,,90274,PLS VRDS PNSL,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3518,,,90274,RLLNG HLS EST,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3519,,,90275,RNCHO PLS VRD,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3520,,,90277,REDONDO BEACH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3521,,,90278,REDONDO BEACH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3522,,,90290,TOPANGA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3523,,,90291,VENICE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3524,,,90292,MARINA DL REY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3525,,,90293,PLAYA DEL REY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3526,,,90301,INGLEWOOD,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3527,,,90302,INGLEWOOD,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3528,,,90305,INGLEWOOD,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3529,,,90403,SANTA MONICA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3530,,,90405,SANTA MONICA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3531,,,90501,TORRANCE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3532,,,90503,TORRANCE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3533,,,90505,TORRANCE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3534,,,90606,WHITTIER,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3535,,,90620,BUENA PARK,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3536,,,90621,BUENA PARK,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3537,,,90631,LA HABRA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3538,,,90638,LA MIRADA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3539,,,90650,NORWALK,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3540,,,90706,BELLFLOWER,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3541,,,90717,LOMITA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3542,,,90720,LOS ALAMITOS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3543,,,90731,SAN PEDRO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3544,,,90745,CARSON,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3545,,,90802,LONG BEACH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3546,,,90803,LONG BEACH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3547,,,90804,LONG BEACH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3548,,,90807,LONG BEACH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3549,,,90808,LONG BEACH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3550,,,90815,LONG BEACH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3551,,,91001,ALTADENA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3552,,,91011,LA CANADA FLT,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3553,,,91042,TUJUNGA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3554,,,91104,PASADENA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3555,,,91105,PASADENA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3556,,,91106,PASADENA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3557,,,91107,PASADENA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3558,,,91108,SAN MARINO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3559,,,91206,GLENDALE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3560,,,91207,GLENDALE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3561,,,91208,GLENDALE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3562,,,91301,AGOURA HILLS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3563,,,91303,CANOGA PARK,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3564,,,91304,CANOGA PARK,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3565,,,91306,WINNETKA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3566,,,91311,CHATSWORTH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3567,,,91316,ENCINO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3568,,,91320,NEWBURY PARK,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3569,,,91324,NORTHRIDGE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3570,,,91325,NORTHRIDGE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3571,,,91331,PACOIMA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3572,,,91335,RESEDA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3573,,,91342,SYLMAR,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3574,,,91343,NORTH HILLS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3575,,,91343,SAN FERNANDO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3576,,,91344,GRANADA HILLS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3577,,,91344,SAN FERNANDO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3578,,,91344,GRANADA HILLS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3579,,,91350,SANTA CLARITA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3580,,,91351,CANYON CNTRY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3581,,,91354,VALENCIA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3582,,,91355,VALENCIA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3583,,,91356,TARZANA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3584,,,91360,THOUSAND OAKS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3585,,,91361,WESTLAKE VILLAGE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3586,,,91364,WOODLAND HLS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3587,,,91367,WOODLAND HLS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3588,,,91401,VAN NUYS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3589,,,91403,SHERMAN OAKS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3590,,,91405,VAN NUYS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3591,,,91406,VAN NUYS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3592,,,91411,VAN NUYS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3593,,,91423,SHERMAN OAKS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3594,,,91436,ENCINO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3595,,,91501,BURBANK,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3596,,,91504,BURBANK,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3597,,,91506,BURBANK,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3598,,,91601,N HOLLYWOOD,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3599,,,91602,TOLUCA LAKE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3600,,,91604,STUDIO CITY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3601,,,91607,N HOLLYWOOD,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3602,,,91701,ALTA LOMA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3603,,,91702,AZUSA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3604,,,91709,CHINO HILLS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3605,,,91710,CHINO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3606,,,91711,CLAREMONT,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3607,,,91724,COVINA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3608,,,91748,ROWLAND HGHTS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3609,,,91750,LA VERNE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3610,,,91761,ONTARIO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3611,,,91765,DIAMOND BAR,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3612,,,91766,POMONA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3613,,,91767,POMONA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3614,,,91780,TEMPLE CITY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3615,,,91784,UPLAND,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3616,,,91786,UPLAND,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3617,,,91789,WALNUT,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3618,,,91902,BONITA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3619,,,91910,CHULA VISTA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3620,,,91911,CHULA VISTA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3621,,,91913,CHULA VISTA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3622,,,91914,CHULA VISTA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3623,,,91915,CHULA VISTA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3624,,,91941,LA MESA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3625,,,91942,LA MESA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3626,,,91977,SPRING VALLEY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3627,,,92003,BONSALL,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3628,,,92008,CARLSBAD,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3629,,,92009,CARLSBAD,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3630,,,92014,DEL MAR,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3631,,,92019,EL CAJON,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3632,,,92020,EL CAJON,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3633,,,92021,EL CAJON,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3634,,,92024,ENCINITAS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3635,,,92025,ESCONDIDO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3636,,,92026,ESCONDIDO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3637,,,92027,ESCONDIDO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3638,,,92029,ESCONDIDO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3639,,,92037,LA JOLLA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3640,,,92040,LAKESIDE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3641,,,92054,OCEANSIDE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3642,,,92056,OCEANSIDE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3643,,,92057,OCEANSIDE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3644,,,92064,POWAY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3645,,,92069,SAN MARCOS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3646,,,92071,SANTEE,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3647,,,92075,SOLANA BEACH,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3648,,,92083,VISTA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3649,,,92084,VISTA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3650,,,92101,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3651,,,92102,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3652,,,92103,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3653,,,92104,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3654,,,92105,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3655,,,92106,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3656,,,92107,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3657,,,92108,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3658,,,92109,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3659,,,92110,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3660,,,92111,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3661,,,92113,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3662,,,92115,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3663,,,92116,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3664,,,92117,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3665,,,92120,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3666,,,92121,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3667,,,92122,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3668,,,92123,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3669,,,92124,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3670,,,92126,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3671,,,92127,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3672,,,92128,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3673,,,92129,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3674,,,92130,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3675,,,92131,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3676,,,92139,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3677,,,92154,SAN DIEGO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3678,,,92201,INDIO,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3679,,,92211,PALM DESERT,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3680,,,92220,BANNING,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3681,,,92253,LA QUINTA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3682,,,92260,PALM DESERT,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3683,,,92264,PALM SPRINGS,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3684,,,92284,YUCCA VALLEY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3685,,,92307,APPLE VALLEY,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3686,,,92311,BARSTOW,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3687,,,92336,FONTANA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3688,,,92345,HESPERIA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3689,,,92346,HIGHLAND,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
3690,,,92354,LOMA LINDA,,,,,,,,,,,,,,CA,,,,WEST,USA,NA ,USA,,,,,,,T
