2928,802927,HAR,HAR,6/13/95,10/17/96,DDD,Stockholder Equity,401K,GL,Credit,DEBIT,,,,T
2929,802928,HAR,HAR,1/6/94,11/24/96,CCC,Bond Interest,Government,MA,Credit,REV,,,,T
2930,802929,IAS,IAS,7/3/93,7/8/99,AAA,Stockholder Equity,401K,AP,Debit,REV,,,,T
2931,802930,HAR,HAR,7/2/92,11/24/97,AAA,Bond Interest,Government,GL,Debit,REV,,,,T
2932,802931,HAR,IAS,3/13/93,11/24/96,DDD,Loan Equity,Interest Owed,AP,Credit,EXP,,,,T
2933,802932,IAS,IAS,9/27/94,8/14/99,DDD,Stockholder Equity,Stocks,MA,Credit,DEBIT,,,,T
2934,802933,IAS,HAR,12/22/92,12/2/99,CCC,Loan Equity,Interest Owed,AP,Debit,EXP,,,,T
2935,802934,HAR,HAR,11/29/94,11/5/96,DDD,Loan Equity,Interest Owed,MA,Credit,EXP,,,,T
2936,802935,HAR,IAS,4/15/94,5/22/99,BBB,Collateral Equity,Gold Investment,BGT,Credit,TAX,,,,T
2937,802936,IAS,IAS,1/1/93,9/20/98,DDD,Collateral Equity,Platinum Investment,BGT,Debit,EXP,,,,T
2938,802937,HAR,HAR,1/7/94,6/12/97,DDD,Loan Equity,Prinicipal Paid,MA,Debit,EXP,,,,T
2939,802938,HAR,HAR,7/18/93,11/26/98,AAA,Loan Equity,Prinicipal Paid,AP,Credit,REV,,,,T
2940,802939,IAS,IAS,4/11/93,5/27/97,BBB,Bond Interest,International,MA,Debit,REV,,,,T
2941,802940,IAS,HAR,1/21/94,8/16/98,DDD,Bond Interest,International,BGT,Credit,EXP,,,,T
2942,802941,HAR,IAS,10/31/95,12/5/99,CCC,Stockholder Equity,Stocks,BGT,Credit,EXP,,,,T
2943,802942,HAR,HAR,2/17/92,11/9/97,BBB,Stockholder Equity,Mutual Funds,MA,Credit,EXP,,,,T
2944,802943,IAS,HAR,10/31/92,6/28/00,BBB,Stockholder Equity,401K,BGT,Credit,TAX,,,,T
2945,802944,HAR,IAS,7/15/92,5/9/97,BBB,Stockholder Equity,401K,MA,Credit,TAX,,,,T
2946,802945,HAR,IAS,2/14/92,9/7/96,BBB,Loan Equity,Prinicipal Paid,AP,Credit,EXP,,,,T
2947,802946,HAR,HAR,12/14/93,8/17/98,AAA,Collateral Equity,Gold Investment,GL,Debit,DEBIT,,,,T
2948,802947,IAS,HAR,12/21/93,12/26/96,AAA,Stockholder Equity,Stocks,GL,Debit,DEBIT,,,,T
2949,802948,HAR,IAS,11/23/95,9/7/98,CCC,Bond Interest,Government,MA,Debit,DEBIT,,,,T
2950,802949,IAS,HAR,3/9/93,3/30/00,CCC,Stockholder Equity,Mutual Funds,AP,Debit,EXP,,,,T
2951,802950,HAR,HAR,2/20/95,6/19/00,BBB,Loan Equity,Interest Owed,MA,Debit,EXP,,,,T
2952,802951,IAS,HAR,9/14/93,6/26/96,CCC,Stockholder Equity,401K,MA,Debit,TAX,,,,T
2953,802952,IAS,IAS,1/19/93,3/11/96,BBB,Loan Equity,Prinicipal Paid,BGT,Debit,REV,,,,T
2954,802953,HAR,IAS,12/1/95,2/24/96,DDD,Loan Equity,Interest Owed,MA,Credit,EXP,,,,T
2955,802954,HAR,IAS,9/25/94,11/1/98,CCC,Collateral Equity,Gold Investment,MA,Debit,REV,,,,T
2956,802955,IAS,HAR,4/14/95,4/5/00,BBB,Collateral Equity,Gold Investment,GL,Credit,TAX,,,,T
2957,802956,IAS,HAR,4/11/92,12/28/00,AAA,Bond Interest,Government,GL,Debit,REV,,,,T
2958,802957,IAS,HAR,12/22/94,10/27/96,BBB,Bond Interest,Government,GL,Credit,EXP,,,,T
2959,802958,HAR,HAR,3/27/92,1/26/98,CCC,Loan Equity,Prinicipal Paid,GL,Credit,DEBIT,,,,T
2960,802959,IAS,HAR,12/22/94,7/27/99,AAA,Loan Equity,Prinicipal Paid,BGT,Credit,DEBIT,,,,T
2961,802960,HAR,IAS,4/12/94,10/19/96,CCC,Stockholder Equity,401K,BGT,Debit,DEBIT,,,,T
2962,802961,HAR,IAS,9/24/95,10/2/97,DDD,Stockholder Equity,401K,MA,Credit,TAX,,,,T
2963,802962,IAS,HAR,5/18/95,8/14/97,CCC,Stockholder Equity,401K,MA,Debit,DEBIT,,,,T
2964,802963,IAS,IAS,4/4/94,5/14/98,BBB,Stockholder Equity,Stocks,BGT,Credit,REV,,,,T
2965,802964,IAS,IAS,3/25/94,9/22/96,CCC,Stockholder Equity,Mutual Funds,MA,Debit,EXP,,,,T
2966,802965,IAS,IAS,2/19/94,11/19/98,DDD,Loan Equity,Interest Owed,AP,Credit,REV,,,,T
2967,802966,IAS,HAR,7/26/93,5/5/99,CCC,Bond Interest,Government,MA,Debit,DEBIT,,,,T
2968,802967,HAR,IAS,12/10/95,7/5/98,AAA,Bond Interest,Government,AP,Credit,TAX,,,,T
2969,802968,HAR,HAR,4/12/93,7/28/00,CCC,Stockholder Equity,Mutual Funds,MA,Debit,REV,,,,T
2970,802969,HAR,IAS,8/4/95,12/23/97,CCC,Stockholder Equity,Stocks,MA,Credit,EXP,,,,T
2971,802970,IAS,HAR,3/14/95,4/25/00,AAA,Collateral Equity,Platinum Investment,AP,Debit,TAX,,,,T
2972,802971,IAS,HAR,9/24/95,7/13/97,BBB,Stockholder Equity,Mutual Funds,BGT,Debit,DEBIT,,,,T
2973,802972,IAS,IAS,7/30/92,1/25/99,DDD,Stockholder Equity,Stocks,BGT,Credit,REV,,,,T
2974,802973,IAS,IAS,6/27/93,3/15/98,AAA,Bond Interest,Government,MA,Debit,DEBIT,,,,T
2975,802974,HAR,IAS,5/20/94,11/16/99,CCC,Bond Interest,International,GL,Credit,DEBIT,,,,T
2976,802975,HAR,HAR,2/4/94,10/4/98,BBB,Collateral Equity,Platinum Investment,GL,Debit,EXP,,,,T
2977,802976,HAR,HAR,11/24/93,7/25/97,DDD,Bond Interest,International,BGT,Credit,TAX,,,,T
2978,802977,HAR,IAS,12/9/95,12/22/97,CCC,Stockholder Equity,401K,AP,Debit,TAX,,,,T
2979,802978,HAR,HAR,1/6/94,12/23/00,BBB,Collateral Equity,Platinum Investment,AP,Debit,EXP,,,,T
2980,802979,IAS,HAR,12/25/95,10/11/97,BBB,Loan Equity,Interest Owed,BGT,Credit,EXP,,,,T
2981,802980,IAS,HAR,2/8/92,3/15/98,DDD,Loan Equity,Interest Owed,BGT,Debit,REV,,,,T
2982,802981,IAS,IAS,2/18/94,10/6/97,AAA,Loan Equity,Prinicipal Paid,MA,Debit,DEBIT,,,,T
2983,802982,HAR,HAR,11/15/92,8/5/97,AAA,Collateral Equity,Gold Investment,AP,Credit,DEBIT,,,,T
2984,802983,HAR,IAS,1/15/94,5/21/97,DDD,Stockholder Equity,Mutual Funds,AP,Credit,EXP,,,,T
2985,802984,IAS,HAR,7/21/95,11/22/96,DDD,Stockholder Equity,401K,BGT,Debit,DEBIT,,,,T
2986,802985,HAR,IAS,9/16/94,5/4/96,BBB,Stockholder Equity,Mutual Funds,GL,Debit,EXP,,,,T
2987,802986,HAR,IAS,3/12/94,12/5/00,CCC,Loan Equity,Interest Owed,AP,Debit,REV,,,,T
2988,802987,HAR,HAR,10/8/95,2/18/00,BBB,Bond Interest,Government,MA,Debit,EXP,,,,T
2989,802988,HAR,IAS,3/14/92,6/20/00,DDD,Bond Interest,International,BGT,Credit,TAX,,,,T
2990,802989,HAR,IAS,2/10/93,8/2/99,BBB,Stockholder Equity,401K,BGT,Credit,EXP,,,,T
2991,802990,IAS,HAR,12/1/94,11/24/97,AAA,Stockholder Equity,Stocks,BGT,Credit,REV,,,,T
2992,802991,HAR,IAS,7/13/93,3/20/00,CCC,Collateral Equity,Platinum Investment,AP,Debit,TAX,,,,T
2993,802992,HAR,IAS,9/4/94,5/8/97,BBB,Loan Equity,Interest Owed,MA,Debit,TAX,,,,T
2994,802993,IAS,IAS,1/17/93,9/5/00,AAA,Loan Equity,Prinicipal Paid,BGT,Credit,DEBIT,,,,T
2995,802994,HAR,HAR,12/14/92,12/24/96,BBB,Bond Interest,Government,GL,Debit,TAX,,,,T
2996,802995,IAS,HAR,2/13/95,7/19/00,DDD,Collateral Equity,Platinum Investment,MA,Credit,REV,,,,T
2997,802996,IAS,HAR,4/8/94,12/12/96,DDD,Stockholder Equity,401K,GL,Credit,EXP,,,,T
2998,802997,HAR,IAS,12/5/93,6/12/96,AAA,Collateral Equity,Gold Investment,GL,Credit,EXP,,,,T
2999,802998,IAS,HAR,6/28/95,10/8/99,DDD,Bond Interest,International,AP,Credit,DEBIT,,,,T
3000,802999,IAS,IAS,10/19/94,6/3/98,DDD,Stockholder Equity,Mutual Funds,MA,Credit,EXP,,,,T
3001,803000,IAS,HAR,11/17/95,6/4/99,BBB,Stockholder Equity,Mutual Funds,GL,Credit,REV,,,,T
3002,803001,HAR,HAR,9/28/94,9/12/00,CCC,Collateral Equity,Gold Investment,BGT,Debit,DEBIT,,,,T
3003,803002,HAR,IAS,10/6/93,6/16/98,CCC,Stockholder Equity,Mutual Funds,BGT,Debit,EXP,,,,T
3004,803003,IAS,IAS,12/17/92,9/6/99,CCC,Loan Equity,Interest Owed,MA,Credit,DEBIT,,,,T
3005,803004,IAS,HAR,4/1/92,11/12/97,DDD,Stockholder Equity,401K,AP,Debit,EXP,,,,T
3006,803005,IAS,HAR,8/1/95,7/10/96,AAA,Stockholder Equity,401K,AP,Credit,TAX,,,,T
3007,803006,HAR,HAR,9/25/93,9/12/98,DDD,Collateral Equity,Platinum Investment,AP,Credit,REV,,,,T
3008,803007,HAR,HAR,8/27/95,3/15/97,AAA,Stockholder Equity,Stocks,BGT,Credit,DEBIT,,,,T
3009,803008,HAR,IAS,6/9/94,8/15/97,AAA,Collateral Equity,Platinum Investment,MA,Debit,TAX,,,,T
3010,803009,IAS,HAR,5/14/94,7/29/99,CCC,Bond Interest,Government,AP,Debit,EXP,,,,T
3011,803010,IAS,HAR,5/12/93,11/18/97,DDD,Bond Interest,International,AP,Credit,EXP,,,,T
3012,803011,IAS,HAR,7/23/94,6/29/00,BBB,Loan Equity,Interest Owed,GL,Credit,REV,,,,T
3013,803012,IAS,HAR,7/31/93,6/4/96,DDD,Bond Interest,International,BGT,Debit,TAX,,,,T
3014,803013,IAS,HAR,10/7/92,6/6/99,BBB,Stockholder Equity,401K,BGT,Debit,REV,,,,T
3015,803014,IAS,IAS,2/25/93,10/13/98,AAA,Collateral Equity,Platinum Investment,AP,Debit,TAX,,,,T
3016,803015,IAS,HAR,8/18/92,10/5/99,DDD,Loan Equity,Interest Owed,BGT,Debit,EXP,,,,T
3017,803016,HAR,IAS,12/20/95,9/13/99,BBB,Loan Equity,Interest Owed,BGT,Credit,TAX,,,,T
3018,803017,IAS,IAS,3/16/92,9/24/97,AAA,Stockholder Equity,Mutual Funds,MA,Debit,TAX,,,,T
3019,803018,IAS,IAS,5/22/95,1/24/98,AAA,Loan Equity,Prinicipal Paid,MA,Credit,TAX,,,,T
3020,803019,HAR,HAR,6/3/94,11/24/97,CCC,Stockholder Equity,Mutual Funds,GL,Credit,DEBIT,,,,T
3021,803020,IAS,HAR,5/11/95,6/27/98,DDD,Collateral Equity,Gold Investment,MA,Credit,EXP,,,,T
3022,803021,HAR,HAR,10/23/95,2/23/99,CCC,Loan Equity,Interest Owed,MA,Debit,REV,,,,T
3023,803022,HAR,HAR,6/13/92,3/23/00,AAA,Bond Interest,Government,GL,Credit,REV,,,,T
3024,803023,HAR,HAR,6/24/95,4/26/96,CCC,Collateral Equity,Gold Investment,BGT,Credit,REV,,,,T
3025,803024,IAS,HAR,11/22/93,12/23/96,BBB,Bond Interest,Government,AP,Debit,REV,,,,T
3026,803025,HAR,HAR,4/11/95,5/31/99,AAA,Bond Interest,International,BGT,Credit,DEBIT,,,,T
3027,803026,HAR,IAS,6/6/95,12/22/97,AAA,Bond Interest,International,AP,Credit,DEBIT,,,,T
3028,803027,HAR,HAR,2/22/93,11/21/96,DDD,Stockholder Equity,Mutual Funds,GL,Debit,EXP,,,,T
3029,803028,HAR,HAR,3/18/94,11/19/97,AAA,Bond Interest,International,AP,Debit,EXP,,,,T
3030,803029,HAR,HAR,10/12/93,9/25/97,AAA,Collateral Equity,Gold Investment,GL,Credit,TAX,,,,T
3031,803030,HAR,IAS,3/21/92,7/8/00,AAA,Collateral Equity,Platinum Investment,AP,Credit,EXP,,,,T
3032,803031,IAS,HAR,7/31/94,7/28/00,CCC,Stockholder Equity,Stocks,AP,Debit,EXP,,,,T
3033,803032,IAS,IAS,4/16/95,9/30/97,AAA,Stockholder Equity,Stocks,AP,Credit,DEBIT,,,,T
3034,803033,HAR,IAS,8/28/92,8/12/98,BBB,Stockholder Equity,401K,MA,Credit,DEBIT,,,,T
3035,803034,HAR,HAR,5/19/95,10/27/97,CCC,Collateral Equity,Gold Investment,GL,Credit,TAX,,,,T
3036,803035,IAS,IAS,8/6/95,5/12/98,BBB,Collateral Equity,Platinum Investment,BGT,Credit,EXP,,,,T
3037,803036,HAR,HAR,3/9/95,2/20/98,AAA,Collateral Equity,Platinum Investment,BGT,Debit,EXP,,,,T
3038,803037,HAR,IAS,8/25/95,6/25/96,AAA,Loan Equity,Interest Owed,AP,Debit,DEBIT,,,,T
3039,803038,IAS,HAR,10/2/93,5/2/00,CCC,Collateral Equity,Platinum Investment,BGT,Debit,TAX,,,,T
3040,803039,HAR,IAS,2/3/93,6/26/97,AAA,Loan Equity,Interest Owed,MA,Credit,REV,,,,T
3041,803040,HAR,IAS,6/16/94,8/23/97,BBB,Bond Interest,International,AP,Credit,TAX,,,,T
3042,803041,IAS,IAS,5/2/93,1/6/97,AAA,Collateral Equity,Gold Investment,BGT,Credit,REV,,,,T
3043,803042,IAS,HAR,10/30/94,8/24/99,BBB,Stockholder Equity,Stocks,GL,Credit,REV,,,,T
3044,803043,HAR,IAS,6/28/94,12/29/98,DDD,Bond Interest,International,MA,Debit,REV,,,,T
3045,803044,IAS,HAR,2/23/95,2/16/97,CCC,Loan Equity,Interest Owed,MA,Debit,TAX,,,,T
3046,803045,HAR,IAS,9/3/92,6/18/00,BBB,Stockholder Equity,401K,GL,Debit,REV,,,,T
3047,803046,HAR,HAR,5/1/92,8/24/98,BBB,Loan Equity,Interest Owed,MA,Debit,DEBIT,,,,T
3048,803047,HAR,IAS,4/14/93,2/11/98,CCC,Collateral Equity,Gold Investment,BGT,Credit,DEBIT,,,,T
3049,803048,IAS,HAR,8/25/92,7/8/00,DDD,Collateral Equity,Gold Investment,AP,Debit,REV,,,,T
3050,803049,IAS,IAS,3/16/92,4/5/97,DDD,Stockholder Equity,Mutual Funds,AP,Debit,TAX,,,,T
3051,803050,HAR,IAS,4/16/92,4/2/99,AAA,Collateral Equity,Gold Investment,MA,Debit,TAX,,,,T
3052,803051,IAS,HAR,3/20/92,10/24/00,DDD,Bond Interest,International,MA,Credit,DEBIT,,,,T
3053,803052,IAS,IAS,9/5/92,9/5/96,AAA,Stockholder Equity,Mutual Funds,MA,Debit,EXP,,,,T
3054,803053,HAR,IAS,4/2/93,8/17/98,AAA,Collateral Equity,Platinum Investment,AP,Debit,DEBIT,,,,T
3055,803054,HAR,HAR,12/20/95,5/3/00,AAA,Loan Equity,Prinicipal Paid,BGT,Credit,EXP,,,,T
3056,803055,IAS,HAR,2/21/93,7/21/99,AAA,Loan Equity,Prinicipal Paid,GL,Debit,REV,,,,T
3057,803056,IAS,IAS,9/5/92,6/6/97,CCC,Bond Interest,International,AP,Debit,EXP,,,,T
3058,803057,IAS,IAS,11/28/94,12/30/97,CCC,Bond Interest,International,BGT,Credit,DEBIT,,,,T
3059,803058,HAR,HAR,6/21/92,10/8/96,CCC,Loan Equity,Interest Owed,GL,Credit,DEBIT,,,,T
3060,803059,HAR,IAS,10/23/92,10/23/98,CCC,Collateral Equity,Gold Investment,BGT,Credit,DEBIT,,,,T
3061,803060,IAS,IAS,5/14/95,7/26/99,CCC,Stockholder Equity,Stocks,MA,Credit,DEBIT,,,,T
3062,803061,IAS,HAR,12/2/95,3/14/99,DDD,Stockholder Equity,Stocks,MA,Debit,DEBIT,,,,T
3063,803062,IAS,IAS,9/3/92,8/26/00,DDD,Stockholder Equity,Stocks,BGT,Credit,TAX,,,,T
3064,803063,HAR,IAS,6/22/93,5/6/00,BBB,Stockholder Equity,401K,BGT,Debit,DEBIT,,,,T
3065,803064,HAR,IAS,4/7/92,8/19/96,CCC,Stockholder Equity,401K,GL,Credit,DEBIT,,,,T
3066,803065,HAR,HAR,12/2/92,12/29/00,BBB,Loan Equity,Prinicipal Paid,MA,Debit,EXP,,,,T
3067,803066,IAS,HAR,4/28/93,9/14/00,DDD,Collateral Equity,Gold Investment,MA,Debit,DEBIT,,,,T
3068,803067,HAR,HAR,3/30/94,12/17/00,AAA,Loan Equity,Interest Owed,MA,Debit,TAX,,,,T
3069,803068,HAR,IAS,4/11/93,7/30/97,CCC,Bond Interest,International,AP,Credit,TAX,,,,T
3070,803069,HAR,HAR,11/21/92,6/15/00,DDD,Bond Interest,International,MA,Credit,EXP,,,,T
3071,803070,IAS,HAR,12/22/94,3/20/99,AAA,Collateral Equity,Platinum Investment,MA,Credit,TAX,,,,T
3072,803071,IAS,HAR,5/22/94,10/4/99,CCC,Loan Equity,Prinicipal Paid,GL,Debit,EXP,,,,T
3073,803072,IAS,IAS,3/28/94,5/3/97,AAA,Collateral Equity,Platinum Investment,GL,Debit,DEBIT,,,,T
3074,803073,HAR,HAR,4/24/93,3/12/00,AAA,Bond Interest,International,GL,Credit,TAX,,,,T
3075,803074,HAR,IAS,9/11/93,1/20/97,CCC,Loan Equity,Interest Owed,AP,Debit,EXP,,,,T
3076,803075,HAR,HAR,12/17/94,5/12/00,BBB,Collateral Equity,Platinum Investment,AP,Debit,EXP,,,,T
3077,803076,IAS,IAS,12/16/93,7/10/96,DDD,Collateral Equity,Platinum Investment,GL,Credit,TAX,,,,T
3078,803077,IAS,IAS,3/29/93,12/29/97,BBB,Collateral Equity,Gold Investment,BGT,Debit,EXP,,,,T
3079,803078,HAR,HAR,2/16/95,9/12/00,AAA,Collateral Equity,Gold Investment,BGT,Credit,EXP,,,,T
3080,803079,HAR,IAS,12/27/95,7/8/99,CCC,Stockholder Equity,401K,BGT,Debit,DEBIT,,,,T
3081,803080,HAR,HAR,12/29/95,12/13/96,DDD,Collateral Equity,Gold Investment,MA,Credit,REV,,,,T
3082,803081,IAS,IAS,6/2/94,1/8/97,CCC,Bond Interest,International,BGT,Credit,EXP,,,,T
3083,803082,HAR,HAR,1/28/93,5/18/96,CCC,Collateral Equity,Gold Investment,MA,Credit,DEBIT,,,,T
3084,803083,IAS,IAS,7/14/93,1/27/97,CCC,Stockholder Equity,401K,AP,Credit,REV,,,,T
3085,803084,IAS,HAR,8/10/95,5/20/96,AAA,Stockholder Equity,401K,AP,Debit,TAX,,,,T
3086,803085,HAR,IAS,8/9/93,4/6/98,AAA,Collateral Equity,Gold Investment,GL,Debit,REV,,,,T
3087,803086,IAS,IAS,7/8/92,1/11/97,DDD,Loan Equity,Prinicipal Paid,GL,Credit,DEBIT,,,,T
3088,803087,HAR,IAS,6/18/95,7/12/99,AAA,Stockholder Equity,401K,BGT,Credit,REV,,,,T
3089,803088,IAS,HAR,7/18/95,4/23/00,BBB,Loan Equity,Interest Owed,BGT,Credit,EXP,,,,T
3090,803089,IAS,HAR,9/18/93,12/18/98,CCC,Collateral Equity,Gold Investment,MA,Credit,DEBIT,,,,T
3091,803090,HAR,HAR,6/9/95,2/16/97,BBB,Loan Equity,Interest Owed,BGT,Credit,EXP,,,,T
3092,803091,IAS,HAR,2/16/92,8/23/00,AAA,Bond Interest,Government,GL,Credit,EXP,,,,T
3093,803092,HAR,HAR,8/2/93,9/11/97,AAA,Bond Interest,International,AP,Credit,REV,,,,T
3094,803093,IAS,HAR,6/2/93,3/24/00,BBB,Bond Interest,International,BGT,Debit,DEBIT,,,,T
3095,803094,IAS,IAS,4/7/95,4/5/00,DDD,Collateral Equity,Gold Investment,BGT,Debit,REV,,,,T
3096,803095,HAR,HAR,8/14/93,9/1/98,DDD,Stockholder Equity,Mutual Funds,BGT,Debit,DEBIT,,,,T
3097,803096,HAR,IAS,10/31/95,4/2/99,AAA,Loan Equity,Interest Owed,GL,Credit,TAX,,,,T
3098,803097,HAR,HAR,8/12/94,3/25/97,BBB,Collateral Equity,Platinum Investment,BGT,Credit,EXP,,,,T
3099,803098,IAS,HAR,10/21/95,2/9/98,AAA,Collateral Equity,Platinum Investment,BGT,Debit,EXP,,,,T
3100,803099,HAR,HAR,6/30/95,1/5/00,DDD,Stockholder Equity,Stocks,MA,Debit,REV,,,,T
3101,803100,IAS,HAR,4/28/93,12/30/96,AAA,Collateral Equity,Gold Investment,MA,Credit,REV,,,,T
3102,803101,IAS,IAS,3/5/95,7/2/96,CCC,Loan Equity,Interest Owed,MA,Credit,TAX,,,,T
3103,803102,HAR,HAR,9/30/92,8/30/96,BBB,Bond Interest,International,GL,Credit,REV,,,,T
3104,803103,IAS,IAS,9/13/95,8/31/97,BBB,Collateral Equity,Platinum Investment,BGT,Credit,DEBIT,,,,T
3105,803104,HAR,IAS,9/28/93,1/3/98,BBB,Stockholder Equity,Stocks,AP,Debit,EXP,,,,T
3106,803105,IAS,IAS,2/10/93,10/22/98,CCC,Loan Equity,Interest Owed,BGT,Debit,TAX,,,,T
3107,803106,HAR,IAS,6/19/94,4/29/00,AAA,Stockholder Equity,Mutual Funds,BGT,Debit,REV,,,,T
3108,803107,IAS,IAS,10/29/95,9/8/97,BBB,Bond Interest,Government,GL,Credit,TAX,,,,T
3109,803108,HAR,IAS,4/4/92,6/25/00,CCC,Stockholder Equity,401K,AP,Credit,REV,,,,T
3110,803109,HAR,HAR,2/24/92,7/27/96,AAA,Stockholder Equity,401K,GL,Debit,TAX,,,,T
3111,803110,IAS,HAR,10/29/92,2/22/97,DDD,Collateral Equity,Gold Investment,GL,Debit,DEBIT,,,,T
3112,803111,IAS,IAS,2/12/95,2/25/98,BBB,Stockholder Equity,Stocks,GL,Debit,TAX,,,,T
3113,803112,IAS,IAS,8/15/92,4/2/98,AAA,Stockholder Equity,Stocks,AP,Credit,EXP,,,,T
3114,803113,HAR,HAR,11/5/94,12/21/00,BBB,Stockholder Equity,401K,AP,Credit,DEBIT,,,,T
3115,803114,HAR,IAS,6/1/94,7/6/99,CCC,Loan Equity,Interest Owed,GL,Credit,DEBIT,,,,T
3116,803115,HAR,HAR,2/21/93,1/20/98,BBB,Collateral Equity,Platinum Investment,GL,Debit,EXP,,,,T
3117,803116,HAR,IAS,10/7/94,1/9/00,CCC,Stockholder Equity,401K,AP,Credit,EXP,,,,T
3118,803117,HAR,IAS,11/21/93,12/13/99,BBB,Stockholder Equity,Mutual Funds,BGT,Credit,REV,,,,T
3119,803118,IAS,HAR,11/1/93,6/4/00,BBB,Collateral Equity,Platinum Investment,BGT,Debit,EXP,,,,T
3120,803119,IAS,HAR,11/17/93,12/14/96,CCC,Bond Interest,International,MA,Debit,REV,,,,T
3121,803120,IAS,HAR,10/13/93,8/11/97,CCC,Loan Equity,Prinicipal Paid,GL,Debit,REV,,,,T
3122,803121,IAS,HAR,8/21/92,7/7/99,BBB,Stockholder Equity,Stocks,AP,Credit,DEBIT,,,,T
3123,803122,HAR,HAR,7/31/92,2/23/98,AAA,Stockholder Equity,401K,GL,Credit,DEBIT,,,,T
3124,803123,IAS,HAR,3/4/93,12/17/00,BBB,Bond Interest,International,AP,Credit,REV,,,,T
3125,803124,HAR,HAR,2/2/95,8/28/00,DDD,Collateral Equity,Gold Investment,GL,Debit,DEBIT,,,,T
3126,803125,IAS,IAS,12/31/94,3/15/98,DDD,Loan Equity,Interest Owed,GL,Credit,REV,,,,T
3127,803126,HAR,IAS,3/15/93,9/11/99,AAA,Bond Interest,International,MA,Credit,REV,,,,T
3128,803127,HAR,HAR,8/9/95,2/22/99,BBB,Bond Interest,International,AP,Credit,TAX,,,,T
3129,803128,HAR,IAS,10/14/95,4/19/97,BBB,Bond Interest,Government,BGT,Credit,DEBIT,,,,T
3130,803129,HAR,IAS,1/11/95,8/17/97,CCC,Bond Interest,International,GL,Credit,REV,,,,T
3131,803130,IAS,IAS,5/26/93,10/26/96,CCC,Bond Interest,Government,MA,Debit,TAX,,,,T
3132,803131,IAS,IAS,4/6/95,10/26/99,AAA,Stockholder Equity,Mutual Funds,AP,Credit,REV,,,,T
3133,803132,IAS,IAS,1/9/95,8/13/96,DDD,Loan Equity,Interest Owed,GL,Debit,TAX,,,,T
3134,803133,IAS,HAR,5/28/94,3/20/98,DDD,Loan Equity,Prinicipal Paid,GL,Credit,EXP,,,,T
3135,803134,HAR,HAR,6/14/95,8/25/00,CCC,Bond Interest,International,AP,Credit,DEBIT,,,,T
3136,803135,HAR,IAS,10/26/92,8/27/99,DDD,Stockholder Equity,Stocks,BGT,Credit,TAX,,,,T
3137,803136,IAS,HAR,2/29/92,8/6/96,AAA,Collateral Equity,Platinum Investment,MA,Credit,TAX,,,,T
3138,803137,IAS,HAR,11/29/94,8/26/97,DDD,Collateral Equity,Gold Investment,AP,Debit,DEBIT,,,,T
3139,803138,IAS,IAS,8/19/94,2/1/97,CCC,Stockholder Equity,Stocks,BGT,Debit,EXP,,,,T
3140,803139,HAR,IAS,3/10/93,8/3/98,AAA,Stockholder Equity,Stocks,MA,Credit,EXP,,,,T
3141,803140,IAS,IAS,10/20/95,4/25/98,AAA,Bond Interest,Government,MA,Debit,EXP,,,,T
3142,803141,IAS,IAS,8/16/92,12/26/00,DDD,Collateral Equity,Gold Investment,AP,Credit,TAX,,,,T
3143,803142,HAR,IAS,4/25/93,7/16/96,DDD,Stockholder Equity,Stocks,MA,Debit,TAX,,,,T
3144,803143,IAS,IAS,3/29/93,1/29/00,BBB,Stockholder Equity,401K,BGT,Debit,DEBIT,,,,T
3145,803144,IAS,HAR,10/8/94,9/7/96,AAA,Stockholder Equity,Stocks,BGT,Debit,TAX,,,,T
3146,803145,HAR,IAS,6/15/93,8/17/98,BBB,Stockholder Equity,401K,MA,Debit,EXP,,,,T
3147,803146,HAR,IAS,8/28/95,7/23/96,AAA,Loan Equity,Prinicipal Paid,BGT,Debit,DEBIT,,,,T
3148,803147,IAS,HAR,9/19/95,5/13/99,BBB,Loan Equity,Interest Owed,BGT,Credit,EXP,,,,T
3149,803148,IAS,HAR,4/17/94,10/18/00,AAA,Stockholder Equity,401K,GL,Debit,REV,,,,T
3150,803149,IAS,IAS,7/12/93,11/20/99,AAA,Loan Equity,Prinicipal Paid,GL,Debit,EXP,,,,T
3151,803150,IAS,IAS,7/10/92,6/4/97,CCC,Stockholder Equity,Mutual Funds,GL,Debit,EXP,,,,T
3152,803151,HAR,IAS,5/22/95,4/6/00,BBB,Stockholder Equity,Stocks,GL,Credit,TAX,,,,T
3153,803152,HAR,HAR,5/31/95,2/16/97,AAA,Stockholder Equity,Stocks,GL,Credit,TAX,,,,T
3154,803153,HAR,IAS,7/30/92,3/25/99,CCC,Stockholder Equity,Stocks,MA,Credit,TAX,,,,T
3155,803154,IAS,IAS,9/20/92,8/22/00,DDD,Bond Interest,Government,GL,Credit,EXP,,,,T
3156,803155,IAS,HAR,6/6/94,6/12/98,AAA,Loan Equity,Interest Owed,GL,Credit,REV,,,,T
3157,803156,IAS,IAS,7/27/94,1/26/99,CCC,Bond Interest,Government,MA,Debit,REV,,,,T
3158,803157,HAR,IAS,2/10/95,5/24/97,AAA,Stockholder Equity,Stocks,BGT,Debit,REV,,,,T
3159,803158,IAS,HAR,4/16/94,1/22/00,CCC,Bond Interest,Government,MA,Credit,REV,,,,T
